CustomerID,FirstTransactionMonth,FirstTransactionDate
16354.0,2011-09-01,2011-09-27
16356.0,2011-03-01,2011-03-07
16357.0,2011-05-01,2011-05-10
16358.0,2011-06-01,2011-06-08
16359.0,2011-01-01,2011-01-12
16360.0,2011-09-01,2011-09-12
16361.0,2011-09-01,2011-09-29
16362.0,2011-09-01,2011-09-09
16363.0,2011-10-01,2011-10-17
16364.0,2011-07-01,2011-07-25
16365.0,2010-12-01,2010-12-07
16366.0,2011-11-01,2011-11-21
16367.0,2010-12-01,2010-12-12
16368.0,2011-11-01,2011-11-11
16369.0,2011-05-01,2011-05-27
16370.0,2011-04-01,2011-04-28
16372.0,2011-11-01,2011-11-06
16374.0,2011-03-01,2011-03-22
16376.0,2011-11-01,2011-11-22
16377.0,2011-03-01,2011-03-17
16378.0,2011-02-01,2011-02-02
16379.0,2011-09-01,2011-09-22
16380.0,2011-10-01,2011-10-09
16383.0,2011-03-01,2011-03-16
16384.0,2011-03-01,2011-03-21
16385.0,2010-12-01,2010-12-08
16386.0,2011-03-01,2011-03-31
16387.0,2011-01-01,2011-01-21
16389.0,2011-03-01,2011-03-01
16392.0,2011-03-01,2011-03-15
16393.0,2010-12-01,2010-12-05
16394.0,2011-02-01,2011-02-23
16395.0,2011-01-01,2011-01-13
16398.0,2011-03-01,2011-03-31
16399.0,2011-04-01,2011-04-18
16400.0,2011-09-01,2011-09-06
16401.0,2011-01-01,2011-01-16
16402.0,2010-12-01,2010-12-05
16403.0,2011-01-01,2011-01-31
16404.0,2011-09-01,2011-09-30
16405.0,2011-02-01,2011-02-02
16406.0,2011-11-01,2011-11-21
16407.0,2011-01-01,2011-01-31
16409.0,2011-01-01,2011-01-26
16411.0,2010-12-01,2010-12-05
16412.0,2011-10-01,2011-10-17
16413.0,2011-10-01,2011-10-14
16414.0,2011-03-01,2011-03-04
16415.0,2011-10-01,2011-10-26
16416.0,2011-10-01,2011-10-14
16418.0,2011-04-01,2011-04-27
16419.0,2011-02-01,2011-02-01
16422.0,2010-12-01,2010-12-05
16423.0,2011-11-01,2011-11-15
16424.0,2011-06-01,2011-06-01
16425.0,2011-02-01,2011-02-10
16426.0,2011-03-01,2011-03-08
16427.0,2011-02-01,2011-02-28
16429.0,2011-08-01,2011-08-25
16430.0,2011-10-01,2011-10-13
16431.0,2011-02-01,2011-02-15
16432.0,2011-10-01,2011-10-06
16433.0,2011-11-01,2011-11-11
16434.0,2011-02-01,2011-02-13
16438.0,2011-09-01,2011-09-18
16440.0,2011-05-01,2011-05-09
16441.0,2011-02-01,2011-02-21
16442.0,2010-12-01,2010-12-14
16444.0,2011-03-01,2011-03-20
16445.0,2011-11-01,2011-11-06
16446.0,2011-05-01,2011-05-18
16447.0,2011-07-01,2011-07-27
16448.0,2011-05-01,2011-05-25
16449.0,2011-03-01,2011-03-04
16450.0,2011-07-01,2011-07-13
16451.0,2011-09-01,2011-09-13
16454.0,2011-10-01,2011-10-06
16455.0,2010-12-01,2010-12-03
16456.0,2010-12-01,2010-12-01
16457.0,2011-05-01,2011-05-05
16458.0,2010-12-01,2010-12-14
16460.0,2011-09-01,2011-09-19
16461.0,2011-06-01,2011-06-15
16462.0,2011-03-01,2011-03-01
16463.0,2011-05-01,2011-05-19
16464.0,2011-07-01,2011-07-20
16466.0,2011-02-01,2011-02-20
16468.0,2011-09-01,2011-09-26
16469.0,2011-04-01,2011-04-07
16470.0,2010-12-01,2010-12-16
16471.0,2011-03-01,2011-03-10
16473.0,2011-01-01,2011-01-07
16474.0,2011-07-01,2011-07-17
16475.0,2011-03-01,2011-03-11
16477.0,2010-12-01,2010-12-03
16478.0,2011-10-01,2011-10-05
16479.0,2011-11-01,2011-11-29
16480.0,2011-09-01,2011-09-25
16482.0,2011-11-01,2011-11-24
16483.0,2011-05-01,2011-05-31
16484.0,2011-06-01,2011-06-02
16485.0,2011-09-01,2011-09-23
16488.0,2011-07-01,2011-07-14
16491.0,2011-10-01,2011-10-24
16493.0,2011-01-01,2011-01-14
16494.0,2011-02-01,2011-02-16
16495.0,2011-03-01,2011-03-08
16496.0,2011-01-01,2011-01-27
16497.0,2011-01-01,2011-01-10
16498.0,2011-06-01,2011-06-30
16499.0,2010-12-01,2010-12-10
16500.0,2011-01-01,2011-01-13
16503.0,2010-12-01,2010-12-14
16504.0,2011-11-01,2011-11-14
16505.0,2011-11-01,2011-11-08
16506.0,2011-10-01,2011-10-30
16509.0,2011-02-01,2011-02-16
16510.0,2010-12-01,2010-12-02
16511.0,2011-03-01,2011-03-18
16513.0,2011-10-01,2011-10-27
16515.0,2011-02-01,2011-02-01
16516.0,2011-11-01,2011-11-09
16517.0,2011-03-01,2011-03-07
16518.0,2011-02-01,2011-02-28
16519.0,2010-12-01,2010-12-09
16520.0,2010-12-01,2010-12-09
16523.0,2011-01-01,2011-01-28
16525.0,2010-12-01,2010-12-08
16526.0,2011-06-01,2011-06-21
16527.0,2011-09-01,2011-09-19
16528.0,2011-12-01,2011-12-06
16529.0,2011-06-01,2011-06-02
16531.0,2010-12-01,2010-12-14
16532.0,2011-01-01,2011-01-05
16533.0,2011-10-01,2011-10-02
16535.0,2011-12-01,2011-12-04
16536.0,2011-08-01,2011-08-21
16539.0,2010-12-01,2010-12-01
16542.0,2011-10-01,2011-10-17
16545.0,2011-06-01,2011-06-28
16546.0,2010-12-01,2010-12-02
16549.0,2011-01-01,2011-01-09
16550.0,2010-12-01,2010-12-06
16551.0,2011-01-01,2011-01-07
16552.0,2010-12-01,2010-12-01
16553.0,2010-12-01,2010-12-14
16554.0,2011-01-01,2011-01-12
16555.0,2011-08-01,2011-08-22
16556.0,2010-12-01,2010-12-14
16557.0,2011-07-01,2011-07-25
16558.0,2010-12-01,2010-12-08
16560.0,2010-12-01,2010-12-16
16561.0,2011-10-01,2011-10-11
16563.0,2011-10-01,2011-10-17
16565.0,2010-12-01,2010-12-10
16566.0,2011-02-01,2011-02-20
16567.0,2011-01-01,2011-01-07
16569.0,2011-12-01,2011-12-06
16570.0,2011-02-01,2011-02-01
16571.0,2011-03-01,2011-03-03
16572.0,2011-03-01,2011-03-09
16573.0,2011-02-01,2011-02-22
16574.0,2011-09-01,2011-09-29
16581.0,2011-06-01,2011-06-10
16582.0,2011-08-01,2011-08-18
16583.0,2010-12-01,2010-12-01
16584.0,2011-03-01,2011-03-30
16586.0,2011-04-01,2011-04-05
16587.0,2011-04-01,2011-04-21
16589.0,2011-07-01,2011-07-01
16591.0,2011-10-01,2011-10-02
16592.0,2011-02-01,2011-02-25
16593.0,2011-01-01,2011-01-16
16594.0,2011-09-01,2011-09-25
16595.0,2011-10-01,2011-10-09
16596.0,2010-12-01,2010-12-08
16597.0,2011-12-01,2011-12-05
16598.0,2011-02-01,2011-02-27
16600.0,2011-01-01,2011-01-05
16601.0,2011-10-01,2011-10-30
16602.0,2011-11-01,2011-11-03
16603.0,2011-09-01,2011-09-09
16607.0,2010-12-01,2010-12-16
16609.0,2011-04-01,2011-04-01
16610.0,2011-05-01,2011-05-04
16611.0,2011-06-01,2011-06-06
16612.0,2011-02-01,2011-02-01
16613.0,2011-09-01,2011-09-30
16614.0,2011-06-01,2011-06-10
16616.0,2011-07-01,2011-07-05
16617.0,2011-04-01,2011-04-18
16618.0,2011-01-01,2011-01-21
16619.0,2011-03-01,2011-03-21
16620.0,2011-03-01,2011-03-24
16621.0,2011-03-01,2011-03-07
16623.0,2011-04-01,2011-04-08
16624.0,2011-05-01,2011-05-26
16625.0,2011-03-01,2011-03-10
16626.0,2011-03-01,2011-03-18
16627.0,2011-09-01,2011-09-21
16628.0,2011-04-01,2011-04-19
16629.0,2011-09-01,2011-09-04
16633.0,2011-04-01,2011-04-19
16634.0,2010-12-01,2010-12-02
16637.0,2011-04-01,2011-04-28
16638.0,2010-12-01,2010-12-06
16639.0,2011-04-01,2011-04-18
16641.0,2011-08-01,2011-08-26
16642.0,2011-05-01,2011-05-16
16643.0,2011-04-01,2011-04-08
16644.0,2011-05-01,2011-05-11
16647.0,2011-05-01,2011-05-19
16648.0,2011-10-01,2011-10-28
16650.0,2011-09-01,2011-09-29
16652.0,2011-03-01,2011-03-11
16653.0,2011-09-01,2011-09-29
16654.0,2010-12-01,2010-12-06
16655.0,2011-01-01,2011-01-12
16656.0,2010-12-01,2010-12-10
16657.0,2011-03-01,2011-03-30
16658.0,2010-12-01,2010-12-06
16659.0,2011-06-01,2011-06-03
16660.0,2011-01-01,2011-01-24
16665.0,2010-12-01,2010-12-12
16666.0,2011-11-01,2011-11-20
16667.0,2011-02-01,2011-02-28
16668.0,2011-02-01,2011-02-28
16669.0,2011-09-01,2011-09-22
16670.0,2010-12-01,2010-12-16
16671.0,2011-06-01,2011-06-28
16672.0,2011-03-01,2011-03-18
16674.0,2011-09-01,2011-09-02
16676.0,2011-01-01,2011-01-06
16678.0,2011-03-01,2011-03-02
16679.0,2010-12-01,2010-12-08
16680.0,2011-10-01,2011-10-27
16681.0,2011-03-01,2011-03-31
16682.0,2011-06-01,2011-06-05
16684.0,2010-12-01,2010-12-16
16685.0,2011-10-01,2011-10-09
16686.0,2010-12-01,2010-12-19
16688.0,2011-10-01,2011-10-10
16689.0,2011-09-01,2011-09-18
16690.0,2011-05-01,2011-05-22
16692.0,2011-02-01,2011-02-23
16693.0,2011-03-01,2011-03-13
16696.0,2011-04-01,2011-04-05
16697.0,2011-04-01,2011-04-12
16698.0,2011-03-01,2011-03-31
16700.0,2010-12-01,2010-12-08
16701.0,2010-12-01,2010-12-13
16705.0,2010-12-01,2010-12-16
16706.0,2011-08-01,2011-08-17
16708.0,2011-10-01,2011-10-25
16709.0,2011-03-01,2011-03-03
16710.0,2010-12-01,2010-12-06
16711.0,2010-12-01,2010-12-17
16712.0,2011-03-01,2011-03-08
16713.0,2010-12-01,2010-12-08
16714.0,2011-01-01,2011-01-26
16715.0,2011-09-01,2011-09-22
16716.0,2011-02-01,2011-02-01
16717.0,2010-12-01,2010-12-08
16718.0,2010-12-01,2010-12-05
16719.0,2010-12-01,2010-12-06
16720.0,2011-11-01,2011-11-13
16721.0,2011-03-01,2011-03-22
16722.0,2010-12-01,2010-12-06
16723.0,2011-08-01,2011-08-24
16725.0,2010-12-01,2010-12-03
16726.0,2010-12-01,2010-12-13
16727.0,2010-12-01,2010-12-10
16728.0,2011-03-01,2011-03-20
16729.0,2011-04-01,2011-04-12
16730.0,2011-01-01,2011-01-24
16732.0,2011-11-01,2011-11-08
16734.0,2011-08-01,2011-08-17
16735.0,2011-01-01,2011-01-09
16737.0,2011-10-01,2011-10-17
16738.0,2011-02-01,2011-02-15
16739.0,2011-06-01,2011-06-16
16742.0,2011-10-01,2011-10-24
16743.0,2010-12-01,2010-12-16
16744.0,2011-06-01,2011-06-19
16745.0,2011-02-01,2011-02-01
16746.0,2010-12-01,2010-12-16
16747.0,2011-10-01,2011-10-03
16748.0,2011-01-01,2011-01-09
16750.0,2011-04-01,2011-04-21
16751.0,2011-11-01,2011-11-09
16752.0,2010-12-01,2010-12-02
16753.0,2011-10-01,2011-10-12
16754.0,2010-12-01,2010-12-02
16755.0,2011-01-01,2011-01-28
16756.0,2011-05-01,2011-05-09
16757.0,2011-01-01,2011-01-25
16758.0,2011-10-01,2011-10-05
16759.0,2011-11-01,2011-11-09
16761.0,2011-09-01,2011-09-04
16762.0,2011-07-01,2011-07-18
16763.0,2011-05-01,2011-05-25
16764.0,2011-07-01,2011-07-19
16765.0,2011-02-01,2011-02-18
16766.0,2011-03-01,2011-03-11
16767.0,2011-01-01,2011-01-27
16768.0,2011-03-01,2011-03-13
16769.0,2011-03-01,2011-03-24
16770.0,2010-12-01,2010-12-02
16771.0,2011-01-01,2011-01-05
16773.0,2011-10-01,2011-10-13
16774.0,2011-06-01,2011-06-14
16775.0,2010-12-01,2010-12-07
16776.0,2011-10-01,2011-10-10
16777.0,2011-03-01,2011-03-27
16778.0,2011-03-01,2011-03-10
16779.0,2010-12-01,2010-12-08
16780.0,2011-03-01,2011-03-25
16781.0,2010-12-01,2010-12-02
16782.0,2010-12-01,2010-12-09
16784.0,2011-11-01,2011-11-20
16788.0,2011-03-01,2011-03-30
16789.0,2011-12-01,2011-12-01
16790.0,2011-11-01,2011-11-02
16791.0,2011-01-01,2011-01-11
16792.0,2011-03-01,2011-03-02
16793.0,2011-10-01,2011-10-13
16794.0,2011-06-01,2011-06-12
16795.0,2010-12-01,2010-12-09
16796.0,2011-09-01,2011-09-11
16800.0,2011-11-01,2011-11-28
16801.0,2011-03-01,2011-03-11
16803.0,2011-10-01,2011-10-05
16804.0,2011-03-01,2011-03-14
16805.0,2010-12-01,2010-12-14
16806.0,2011-04-01,2011-04-14
16807.0,2011-03-01,2011-03-14
16808.0,2011-03-01,2011-03-10
16809.0,2011-03-01,2011-03-22
16810.0,2011-05-01,2011-05-31
16811.0,2011-11-01,2011-11-22
16812.0,2010-12-01,2010-12-14
16813.0,2011-05-01,2011-05-19
16814.0,2010-12-01,2010-12-05
16816.0,2010-12-01,2010-12-16
16817.0,2010-12-01,2010-12-06
16818.0,2011-05-01,2011-05-18
16820.0,2011-09-01,2011-09-05
16823.0,2011-04-01,2011-04-26
16824.0,2011-06-01,2011-06-28
16825.0,2011-06-01,2011-06-07
16826.0,2011-10-01,2011-10-19
16828.0,2011-08-01,2011-08-19
16829.0,2011-07-01,2011-07-06
16830.0,2011-11-01,2011-11-01
16832.0,2011-05-01,2011-05-06
16833.0,2011-01-01,2011-01-09
16834.0,2011-04-01,2011-04-26
16835.0,2010-12-01,2010-12-01
16836.0,2011-08-01,2011-08-15
16837.0,2011-04-01,2011-04-08
16838.0,2011-02-01,2011-02-24
16839.0,2010-12-01,2010-12-05
16841.0,2011-02-01,2011-02-25
16842.0,2011-02-01,2011-02-10
16843.0,2011-01-01,2011-01-16
16846.0,2011-10-01,2011-10-20
16847.0,2011-10-01,2011-10-27
16848.0,2011-10-01,2011-10-18
16849.0,2011-06-01,2011-06-06
16850.0,2011-01-01,2011-01-10
16851.0,2011-10-01,2011-10-19
16852.0,2011-06-01,2011-06-16
16855.0,2011-10-01,2011-10-27
16856.0,2011-11-01,2011-11-25
16858.0,2010-12-01,2010-12-06
16859.0,2011-03-01,2011-03-23
16861.0,2011-07-01,2011-07-04
16863.0,2010-12-01,2010-12-08
16866.0,2011-07-01,2011-07-01
16869.0,2011-06-01,2011-06-17
16871.0,2011-03-01,2011-03-14
16872.0,2011-06-01,2011-06-08
16873.0,2010-12-01,2010-12-10
16875.0,2011-01-01,2011-01-04
16877.0,2011-05-01,2011-05-15
16878.0,2011-09-01,2011-09-16
16880.0,2011-06-01,2011-06-03
16881.0,2011-10-01,2011-10-04
16882.0,2011-01-01,2011-01-26
16883.0,2010-12-01,2010-12-03
16884.0,2011-11-01,2011-11-02
16885.0,2010-12-01,2010-12-17
16887.0,2011-11-01,2011-11-04
16889.0,2011-01-01,2011-01-07
16891.0,2010-12-01,2010-12-03
16892.0,2011-06-01,2011-06-09
16893.0,2010-12-01,2010-12-08
16895.0,2011-10-01,2011-10-06
16897.0,2011-01-01,2011-01-30
16898.0,2010-12-01,2010-12-06
16899.0,2010-12-01,2010-12-14
16900.0,2011-10-01,2011-10-07
16902.0,2011-08-01,2011-08-15
16903.0,2011-11-01,2011-11-10
16904.0,2010-12-01,2010-12-07
16905.0,2010-12-01,2010-12-03
16906.0,2011-04-01,2011-04-05
16907.0,2010-12-01,2010-12-09
16909.0,2011-09-01,2011-09-28
16910.0,2011-09-01,2011-09-09
16912.0,2011-01-01,2011-01-20
16913.0,2011-02-01,2011-02-22
16914.0,2011-11-01,2011-11-03
16915.0,2011-03-01,2011-03-01
16916.0,2010-12-01,2010-12-02
16917.0,2011-03-01,2011-03-08
16918.0,2011-01-01,2011-01-26
16919.0,2010-12-01,2010-12-06
16921.0,2011-10-01,2011-10-09
16923.0,2010-12-01,2010-12-12
16924.0,2011-09-01,2011-09-16
16926.0,2010-12-01,2010-12-03
16927.0,2010-12-01,2010-12-13
16928.0,2010-12-01,2010-12-01
16929.0,2011-07-01,2011-07-07
16930.0,2011-10-01,2011-10-02
16931.0,2010-12-01,2010-12-05
16932.0,2011-10-01,2011-10-17
16933.0,2011-04-01,2011-04-14
16934.0,2011-10-01,2011-10-16
16936.0,2011-11-01,2011-11-14
16938.0,2011-02-01,2011-02-04
16940.0,2011-02-01,2011-02-23
16942.0,2011-04-01,2011-04-26
16943.0,2011-01-01,2011-01-25
16945.0,2010-12-01,2010-12-16
16947.0,2011-04-01,2011-04-18
16948.0,2011-01-01,2011-01-18
16949.0,2011-01-01,2011-01-27
16950.0,2010-12-01,2010-12-07
16951.0,2011-02-01,2011-02-08
16952.0,2011-08-01,2011-08-22
16953.0,2011-11-01,2011-11-09
16954.0,2010-12-01,2010-12-15
16955.0,2010-12-01,2010-12-01
16956.0,2011-11-01,2011-11-22
16957.0,2011-03-01,2011-03-03
16959.0,2011-09-01,2011-09-13
16960.0,2011-04-01,2011-04-01
16961.0,2011-08-01,2011-08-15
16963.0,2011-06-01,2011-06-05
16965.0,2011-04-01,2011-04-27
16966.0,2011-04-01,2011-04-13
16967.0,2011-06-01,2011-06-03
16968.0,2011-08-01,2011-08-24
16969.0,2011-06-01,2011-06-01
16971.0,2011-11-01,2011-11-01
16976.0,2011-03-01,2011-03-17
16978.0,2011-09-01,2011-09-23
16979.0,2011-02-01,2011-02-15
16980.0,2011-02-01,2011-02-21
16982.0,2011-10-01,2011-10-10
16983.0,2010-12-01,2010-12-05
16984.0,2011-08-01,2011-08-01
16985.0,2010-12-01,2010-12-16
16986.0,2011-11-01,2011-11-09
16987.0,2011-05-01,2011-05-18
16988.0,2011-12-01,2011-12-04
16989.0,2011-07-01,2011-07-12
16990.0,2011-05-01,2011-05-05
16992.0,2011-02-01,2011-02-28
16996.0,2010-12-01,2010-12-21
16997.0,2011-01-01,2011-01-18
16998.0,2011-02-01,2011-02-08
16999.0,2011-09-01,2011-09-26
17001.0,2010-12-01,2010-12-16
17002.0,2011-02-01,2011-02-22
17004.0,2011-09-01,2011-09-08
17006.0,2011-09-01,2011-09-25
17007.0,2010-12-01,2010-12-17
17010.0,2011-11-01,2011-11-21
17011.0,2011-11-01,2011-11-09
17014.0,2011-10-01,2011-10-04
17015.0,2011-06-01,2011-06-07
17017.0,2010-12-01,2010-12-02
17018.0,2011-01-01,2011-01-18
17019.0,2010-12-01,2010-12-06
17022.0,2011-11-01,2011-11-08
17024.0,2011-07-01,2011-07-05
17025.0,2010-12-01,2010-12-01
17026.0,2010-12-01,2010-12-05
17027.0,2011-01-01,2011-01-26
17029.0,2011-04-01,2011-04-17
17030.0,2011-10-01,2011-10-07
17031.0,2011-07-01,2011-07-08
17033.0,2010-12-01,2010-12-15
17034.0,2011-02-01,2011-02-25
17035.0,2011-02-01,2011-02-01
17037.0,2011-09-01,2011-09-13
17038.0,2011-11-01,2011-11-09
17040.0,2011-07-01,2011-07-25
17041.0,2010-12-01,2010-12-14
17042.0,2011-04-01,2011-04-06
17043.0,2011-03-01,2011-03-18
17044.0,2011-11-01,2011-11-14
17045.0,2011-04-01,2011-04-06
17046.0,2011-07-01,2011-07-05
17047.0,2011-05-01,2011-05-18
17048.0,2011-01-01,2011-01-12
17049.0,2011-03-01,2011-03-09
17050.0,2011-02-01,2011-02-13
17051.0,2011-05-01,2011-05-29
17052.0,2011-11-01,2011-11-11
17053.0,2011-08-01,2011-08-01
17054.0,2011-04-01,2011-04-08
17058.0,2011-04-01,2011-04-14
17059.0,2010-12-01,2010-12-05
17060.0,2011-03-01,2011-03-18
17061.0,2011-04-01,2011-04-21
17062.0,2010-12-01,2010-12-05
17063.0,2011-02-01,2011-02-23
17064.0,2011-01-01,2011-01-16
17068.0,2010-12-01,2010-12-06
17069.0,2010-12-01,2010-12-01
17070.0,2011-08-01,2011-08-17
17071.0,2011-02-01,2011-02-03
17073.0,2011-08-01,2011-08-22
17075.0,2011-01-01,2011-01-26
17076.0,2010-12-01,2010-12-10
17078.0,2011-11-01,2011-11-03
17079.0,2011-09-01,2011-09-22
17080.0,2011-03-01,2011-03-15
17081.0,2011-10-01,2011-10-24
17082.0,2011-01-01,2011-01-25
17083.0,2011-02-01,2011-02-09
17084.0,2011-11-01,2011-11-04
17085.0,2010-12-01,2010-12-12
17086.0,2011-10-01,2011-10-07
17088.0,2011-03-01,2011-03-31
17090.0,2010-12-01,2010-12-20
17091.0,2010-12-01,2010-12-07
17092.0,2011-03-01,2011-03-07
17094.0,2011-01-01,2011-01-21
17095.0,2011-01-01,2011-01-09
17096.0,2011-03-01,2011-03-23
17097.0,2010-12-01,2010-12-09
17100.0,2011-11-01,2011-11-21
17101.0,2011-06-01,2011-06-14
17102.0,2011-03-01,2011-03-23
17105.0,2011-02-01,2011-02-06
17107.0,2011-03-01,2011-03-06
17109.0,2011-04-01,2011-04-21
17110.0,2011-06-01,2011-06-27
17111.0,2011-10-01,2011-10-23
17114.0,2011-01-01,2011-01-09
17115.0,2011-04-01,2011-04-20
17117.0,2011-02-01,2011-02-24
17118.0,2011-01-01,2011-01-26
17119.0,2011-10-01,2011-10-11
17120.0,2011-04-01,2011-04-20
17122.0,2011-08-01,2011-08-12
17123.0,2011-07-01,2011-07-01
17124.0,2011-06-01,2011-06-07
17125.0,2011-10-01,2011-10-20
17126.0,2010-12-01,2010-12-12
17128.0,2011-01-01,2011-01-09
17131.0,2011-09-01,2011-09-25
17133.0,2011-03-01,2011-03-18
17134.0,2011-03-01,2011-03-20
17135.0,2010-12-01,2010-12-03
17138.0,2011-03-01,2011-03-09
17139.0,2011-02-01,2011-02-24
17140.0,2011-04-01,2011-04-06
17142.0,2011-04-01,2011-04-14
17144.0,2011-09-01,2011-09-16
17146.0,2010-12-01,2010-12-16
17147.0,2011-02-01,2011-02-01
17148.0,2011-10-01,2011-10-19
17152.0,2011-03-01,2011-03-21
17153.0,2011-11-01,2011-11-15
17154.0,2011-09-01,2011-09-25
17155.0,2011-06-01,2011-06-15
17157.0,2011-06-01,2011-06-16
17158.0,2010-12-01,2010-12-14
17159.0,2011-06-01,2011-06-21
17160.0,2011-04-01,2011-04-12
17162.0,2011-02-01,2011-02-07
17163.0,2011-09-01,2011-09-22
17164.0,2011-03-01,2011-03-11
17165.0,2011-02-01,2011-02-28
17166.0,2011-05-01,2011-05-20
17169.0,2011-06-01,2011-06-09
17171.0,2011-02-01,2011-02-23
17172.0,2011-09-01,2011-09-22
17173.0,2011-07-01,2011-07-31
17174.0,2011-05-01,2011-05-06
17175.0,2011-02-01,2011-02-16
17176.0,2011-05-01,2011-05-22
17179.0,2010-12-01,2010-12-13
17180.0,2011-01-01,2011-01-27
17181.0,2010-12-01,2010-12-01
17183.0,2011-08-01,2011-08-26
17186.0,2011-10-01,2011-10-10
17187.0,2011-04-01,2011-04-27
17188.0,2010-12-01,2010-12-12
17189.0,2010-12-01,2010-12-15
17190.0,2011-05-01,2011-05-16
17191.0,2010-12-01,2010-12-06
17193.0,2011-06-01,2011-06-16
17194.0,2010-12-01,2010-12-14
17197.0,2011-11-01,2011-11-10
17198.0,2010-12-01,2010-12-03
17201.0,2011-10-01,2011-10-17
17203.0,2011-10-01,2011-10-10
17204.0,2011-03-01,2011-03-21
17205.0,2011-10-01,2011-10-17
17206.0,2011-10-01,2011-10-17
17211.0,2010-12-01,2010-12-05
17212.0,2011-03-01,2011-03-31
17213.0,2010-12-01,2010-12-08
17214.0,2010-12-01,2010-12-15
17217.0,2011-04-01,2011-04-19
17218.0,2010-12-01,2010-12-06
17219.0,2011-11-01,2011-11-08
17220.0,2010-12-01,2010-12-10
17221.0,2011-11-01,2011-11-03
17222.0,2011-10-01,2011-10-05
17223.0,2010-12-01,2010-12-06
17226.0,2011-02-01,2011-02-04
17227.0,2010-12-01,2010-12-06
17228.0,2010-12-01,2010-12-02
17229.0,2011-07-01,2011-07-20
17230.0,2010-12-01,2010-12-15
17231.0,2010-12-01,2010-12-13
17232.0,2011-11-01,2011-11-25
17233.0,2011-11-01,2011-11-04
17234.0,2011-06-01,2011-06-10
17235.0,2010-12-01,2010-12-02
17236.0,2010-12-01,2010-12-12
17237.0,2011-11-01,2011-11-17
17238.0,2010-12-01,2010-12-03
17239.0,2011-01-01,2011-01-31
17242.0,2011-06-01,2011-06-12
17243.0,2010-12-01,2010-12-05
17244.0,2011-10-01,2011-10-17
17245.0,2011-05-01,2011-05-19
17247.0,2011-11-01,2011-11-24
17248.0,2011-08-01,2011-08-11
17250.0,2011-03-01,2011-03-23
17251.0,2010-12-01,2010-12-12
17252.0,2011-06-01,2011-06-06
17253.0,2011-11-01,2011-11-21
17254.0,2011-11-01,2011-11-24
17255.0,2011-02-01,2011-02-13
17256.0,2011-01-01,2011-01-31
17259.0,2010-12-01,2010-12-06
17262.0,2010-12-01,2010-12-08
17263.0,2011-05-01,2011-05-15
17265.0,2011-06-01,2011-06-12
17266.0,2011-07-01,2011-07-15
17267.0,2011-08-01,2011-08-04
17268.0,2011-04-01,2011-04-08
17272.0,2011-03-01,2011-03-22
17274.0,2011-11-01,2011-11-04
17277.0,2011-01-01,2011-01-21
17278.0,2011-04-01,2011-04-12
17279.0,2011-10-01,2011-10-13
17282.0,2011-02-01,2011-02-13
17284.0,2011-01-01,2011-01-07
17286.0,2011-11-01,2011-11-18
17287.0,2010-12-01,2010-12-02
17288.0,2010-12-01,2010-12-16
17289.0,2011-06-01,2011-06-12
17290.0,2011-11-01,2011-11-23
17291.0,2011-02-01,2011-02-04
17293.0,2010-12-01,2010-12-13
17295.0,2011-10-01,2011-10-06
17297.0,2011-11-01,2011-11-22
17298.0,2011-08-01,2011-08-07
17299.0,2011-06-01,2011-06-19
17301.0,2011-11-01,2011-11-18
17302.0,2011-02-01,2011-02-07
17303.0,2010-12-01,2010-12-13
17306.0,2010-12-01,2010-12-21
17309.0,2011-09-01,2011-09-05
17311.0,2011-01-01,2011-01-27
17312.0,2011-07-01,2011-07-03
17313.0,2011-11-01,2011-11-08
17314.0,2011-01-01,2011-01-31
17315.0,2010-12-01,2010-12-17
17317.0,2011-09-01,2011-09-11
17320.0,2010-12-01,2010-12-06
17321.0,2011-10-01,2011-10-03
17323.0,2011-02-01,2011-02-20
17324.0,2010-12-01,2010-12-08
17325.0,2011-03-01,2011-03-04
17329.0,2011-01-01,2011-01-28
17330.0,2011-10-01,2011-10-03
17331.0,2011-08-01,2011-08-08
17333.0,2011-09-01,2011-09-15
17334.0,2011-02-01,2011-02-04
17337.0,2011-02-01,2011-02-02
17338.0,2010-12-01,2010-12-13
17339.0,2010-12-01,2010-12-09
17340.0,2010-12-01,2010-12-08
17341.0,2010-12-01,2010-12-08
17343.0,2010-12-01,2010-12-19
17344.0,2011-10-01,2011-10-24
17345.0,2011-05-01,2011-05-27
17346.0,2010-12-01,2010-12-01
17347.0,2011-09-01,2011-09-14
17348.0,2011-02-01,2011-02-15
17349.0,2011-06-01,2011-06-13
17350.0,2011-10-01,2011-10-19
17351.0,2011-03-01,2011-03-11
17353.0,2011-07-01,2011-07-08
17354.0,2011-10-01,2011-10-20
17356.0,2011-02-01,2011-02-01
17357.0,2011-11-01,2011-11-15
17358.0,2010-12-01,2010-12-19
17359.0,2011-11-01,2011-11-28
17360.0,2011-06-01,2011-06-08
17361.0,2011-02-01,2011-02-21
17362.0,2011-02-01,2011-02-03
17364.0,2011-01-01,2011-01-12
17365.0,2011-01-01,2011-01-11
17367.0,2011-04-01,2011-04-15
17368.0,2011-01-01,2011-01-06
17370.0,2011-06-01,2011-06-23
17371.0,2010-12-01,2010-12-13
17372.0,2010-12-01,2010-12-12
17373.0,2011-01-01,2011-01-31
17374.0,2011-03-01,2011-03-03
17375.0,2010-12-01,2010-12-13
17376.0,2011-02-01,2011-02-01
