,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
12523,537382,35953,FOLKART STAR CHRISTMAS DECORATIONS,1,2010-12-06 13:13,1.25,16710.0,United Kingdom
12528,537382,21818,GLITTER CHRISTMAS HEART ,2,2010-12-06 13:13,0.85,16710.0,United Kingdom
12530,537382,21811,CHRISTMAS HANGING HEART WITH BELL,1,2010-12-06 13:13,1.25,16710.0,United Kingdom
12744,537395,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2010-12-06 14:05,0.55,15356.0,United Kingdom
12770,537395,21870,I CAN ONLY PLEASE ONE PERSON MUG,2,2010-12-06 14:05,1.25,15356.0,United Kingdom
12773,537395,22632,HAND WARMER RED RETROSPOT,1,2010-12-06 14:05,2.1,15356.0,United Kingdom
12778,537395,22659,LUNCH BOX I LOVE LONDON,1,2010-12-06 14:05,1.95,15356.0,United Kingdom
12862,537399,22815,CARD PSYCHEDELIC APPLES,12,2010-12-06 14:31,0.42,13030.0,United Kingdom
12864,537399,22718,CARD CAT AND TREE ,12,2010-12-06 14:31,0.42,13030.0,United Kingdom
12876,537399,22301,COFFEE MUG CAT + BIRD DESIGN,6,2010-12-06 14:31,2.55,13030.0,United Kingdom
13085,537418,22633,HAND WARMER UNION JACK,1,2010-12-06 15:13,2.1,17884.0,United Kingdom
13139,537421,22585,PACK OF 6 BIRDY GIFT TAGS,1,2010-12-06 15:25,1.25,17218.0,United Kingdom
13170,537421,22568,FELTCRAFT CUSHION OWL,1,2010-12-06 15:25,3.75,17218.0,United Kingdom
13185,537422,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2010-12-06 15:27,1.25,17812.0,United Kingdom
13187,537422,72802C,VANILLA SCENT CANDLE JEWELLED BOX,1,2010-12-06 15:27,4.25,17812.0,United Kingdom
13189,537422,22585,PACK OF 6 BIRDY GIFT TAGS,2,2010-12-06 15:27,1.25,17812.0,United Kingdom
13203,537422,22585,PACK OF 6 BIRDY GIFT TAGS,2,2010-12-06 15:27,1.25,17812.0,United Kingdom
14003,537441,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2010-12-06 17:26,3.95,13564.0,United Kingdom
14359,537534,22520,CHILDS GARDEN TROWEL BLUE ,1,2010-12-07 11:48,0.0,,United Kingdom
14409,537567,21916,SET 12 RETRO WHITE CHALK STICKS,1,2010-12-07 11:59,0.42,18119.0,United Kingdom
14494,537595,22626,BLACK KITCHEN SCALES,1,2010-12-07 12:29,8.5,13569.0,United Kingdom
14878,537624,21830,ASSORTED CREEPY CRAWLIES,24,2010-12-07 14:41,0.42,12748.0,United Kingdom
14927,537624,21329,DINOSAURS  WRITING SET ,1,2010-12-07 14:41,1.65,12748.0,United Kingdom
16250,537646,21484,CHICK GREY HOT WATER BOTTLE,1,2010-12-07 15:39,3.45,17591.0,United Kingdom
16251,537646,22189,CREAM HEART CARD HOLDER,1,2010-12-07 15:39,3.95,17591.0,United Kingdom
16252,537646,84247E,PACK/12 XMAS FUN CARD,1,2010-12-07 15:39,2.95,17591.0,United Kingdom
16258,537646,21484,CHICK GREY HOT WATER BOTTLE,1,2010-12-07 15:39,3.45,17591.0,United Kingdom
16269,537646,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-12-07 15:39,0.95,17591.0,United Kingdom
16278,537646,22585,PACK OF 6 BIRDY GIFT TAGS,1,2010-12-07 15:39,1.25,17591.0,United Kingdom
16279,537646,22585,PACK OF 6 BIRDY GIFT TAGS,1,2010-12-07 15:39,1.25,17591.0,United Kingdom
16290,537646,72799F,IVORY PILLAR CANDLE GOLD FLOCK,1,2010-12-07 15:39,2.95,17591.0,United Kingdom
16302,537646,21175,GIN + TONIC DIET METAL SIGN,1,2010-12-07 15:39,2.1,17591.0,United Kingdom
16360,537653,84658,WHITE STITCHED CUSHION COVER,2,2010-12-07 15:54,6.95,17897.0,United Kingdom
16391,537653,22727,ALARM CLOCK BAKELIKE RED ,1,2010-12-07 15:54,3.75,17897.0,United Kingdom
16392,537653,22107,PIZZA PLATE IN BOX,1,2010-12-07 15:54,3.75,17897.0,United Kingdom
17572,537769,21181,PLEASE ONE PERSON METAL SIGN,1,2010-12-08 12:17,2.1,15021.0,United Kingdom
17575,537769,22564,ALPHABET STENCIL CRAFT,1,2010-12-08 12:17,1.25,15021.0,United Kingdom
17577,537769,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,1,2010-12-08 12:17,2.1,15021.0,United Kingdom
17584,537769,22834,HAND WARMER BABUSHKA DESIGN,1,2010-12-08 12:17,2.1,15021.0,United Kingdom
17655,537772,22080,RIBBON REEL POLKADOTS ,5,2010-12-08 12:35,1.65,18043.0,United Kingdom
17662,537772,22659,LUNCH BOX I LOVE LONDON,4,2010-12-08 12:35,1.95,18043.0,United Kingdom
17668,537772,22082,RIBBON REEL STRIPES DESIGN ,5,2010-12-08 12:35,1.65,18043.0,United Kingdom
17678,537772,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2010-12-08 12:35,4.25,18043.0,United Kingdom
17726,537773,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,2010-12-08 12:36,1.25,16016.0,United Kingdom
17749,537773,22082,RIBBON REEL STRIPES DESIGN ,5,2010-12-08 12:36,1.65,16016.0,United Kingdom
17752,537773,22627,MINT KITCHEN SCALES,1,2010-12-08 12:36,8.5,16016.0,United Kingdom
17851,537781,22211,WOOD STAMP SET FLOWERS,1,2010-12-08 12:46,1.65,17341.0,United Kingdom
17856,537781,21693,SMALL HAMMERED SILVER CANDLEPOT ,6,2010-12-08 12:46,2.95,17341.0,United Kingdom
17891,537781,22563,HAPPY STENCIL CRAFT,1,2010-12-08 12:46,1.25,17341.0,United Kingdom
17895,537781,22867,HAND WARMER BIRD DESIGN,2,2010-12-08 12:46,2.1,17341.0,United Kingdom
17901,537781,22835,HOT WATER BOTTLE I AM SO POORLY,1,2010-12-08 12:46,4.65,17341.0,United Kingdom
17907,537781,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2010-12-08 12:46,2.1,17341.0,United Kingdom
17914,537781,21625,VINTAGE UNION JACK APRON,1,2010-12-08 12:46,6.95,17341.0,United Kingdom
17925,537781,21098,CHRISTMAS TOILET ROLL,1,2010-12-08 12:46,1.25,17341.0,United Kingdom
17927,537781,72799E,IVORY PILLAR CANDLE SILVER FLOCK,1,2010-12-08 12:46,2.95,17341.0,United Kingdom
17932,537781,22898,CHILDRENS APRON APPLES DESIGN,1,2010-12-08 12:46,1.95,17341.0,United Kingdom
17933,537781,21136,PAINTED METAL PEARS ASSORTED,8,2010-12-08 12:46,1.69,17341.0,United Kingdom
17934,537781,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2010-12-08 12:46,1.65,17341.0,United Kingdom
17941,537781,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2010-12-08 12:46,2.1,17341.0,United Kingdom
17942,537781,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2010-12-08 12:46,2.1,17341.0,United Kingdom
17951,537781,21328,BALLOONS  WRITING SET ,1,2010-12-08 12:46,1.65,17341.0,United Kingdom
17953,537781,22898,CHILDRENS APRON APPLES DESIGN,1,2010-12-08 12:46,1.95,17341.0,United Kingdom
17957,537781,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2010-12-08 12:46,2.1,17341.0,United Kingdom
17959,537781,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-08 12:46,1.69,17341.0,United Kingdom
17960,537781,22584,PACK OF 6 PANNETONE GIFT BOXES,1,2010-12-08 12:46,2.55,17341.0,United Kingdom
17961,537781,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2010-12-08 12:46,1.65,17341.0,United Kingdom
17965,537781,22908,PACK OF 20 NAPKINS RED APPLES,1,2010-12-08 12:46,0.85,17341.0,United Kingdom
17967,537781,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-08 12:46,2.95,17341.0,United Kingdom
17968,537781,21143,ANTIQUE GLASS HEART DECORATION ,1,2010-12-08 12:46,1.95,17341.0,United Kingdom
17969,537781,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,1,2010-12-08 12:46,2.55,17341.0,United Kingdom
17971,537781,21098,CHRISTMAS TOILET ROLL,1,2010-12-08 12:46,1.25,17341.0,United Kingdom
18002,537792,22918,HERB MARKER PARSLEY,1,2010-12-08 12:56,0.65,16385.0,United Kingdom
18006,537792,47420,ASSORTED COLOUR SUCTION CUP HOOK,2,2010-12-08 12:56,0.19,16385.0,United Kingdom
19161,537842,35833P,4 PINK FLOCK CHRISTMAS BALLS,1,2010-12-08 15:12,1.25,13140.0,United Kingdom
19949,537955,22382,LUNCH BAG SPACEBOY DESIGN ,1,2010-12-09 11:28,1.65,16782.0,United Kingdom
19958,537955,22379,RECYCLING BAG RETROSPOT ,1,2010-12-09 11:28,2.1,16782.0,United Kingdom
19959,537955,22380,TOY TIDY SPACEBOY  ,1,2010-12-09 11:28,2.1,16782.0,United Kingdom
19961,537955,20725,LUNCH BAG RED RETROSPOT,1,2010-12-09 11:28,1.65,16782.0,United Kingdom
20201,538013,22153,ANGEL DECORATION STARS ON DRESS,12,2010-12-09 12:37,0.42,17062.0,United Kingdom
20320,538035,20728,LUNCH BAG CARS BLUE,3,2010-12-09 13:03,1.65,16065.0,United Kingdom
20418,538051,22659,LUNCH BOX I LOVE LONDON,2,2010-12-09 13:24,1.95,18041.0,United Kingdom
22232,538155,21907,I'M ON HOLIDAY METAL SIGN,1,2010-12-09 16:52,2.1,16907.0,United Kingdom
22355,538166,21915,RED  HARMONICA IN BOX ,5,2010-12-09 18:09,1.25,17965.0,United Kingdom
22402,538168,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,2010-12-09 19:23,1.65,14702.0,United Kingdom
22566,538174,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2010-12-10 9:35,2.95,12471.0,Germany
23150,538182,17164B,ASS COL SMALL SAND GECKO P'WEIGHT,2,2010-12-10 10:18,0.42,17827.0,United Kingdom
23427,538200,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-12-10 11:11,0.95,17912.0,United Kingdom
23454,538201,22652,TRAVEL SEWING KIT,1,2010-12-10 11:12,1.65,15723.0,United Kingdom
23460,538201,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,2010-12-10 11:12,0.65,15723.0,United Kingdom
23478,538201,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 11:12,2.95,15723.0,United Kingdom
23497,538202,22153,ANGEL DECORATION STARS ON DRESS,48,2010-12-10 11:19,0.42,14667.0,United Kingdom
23558,538205,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,2010-12-10 11:24,4.25,12748.0,United Kingdom
23559,538205,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,2010-12-10 11:24,4.25,12748.0,United Kingdom
23606,538207,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2010-12-10 11:33,1.25,12748.0,United Kingdom
24013,538307,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,2010-12-10 13:27,2.95,14667.0,United Kingdom
24061,538312,22738,RIBBON REEL SNOWY VILLAGE,5,2010-12-10 13:48,1.65,16727.0,United Kingdom
24075,538312,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,2010-12-10 13:48,1.65,16727.0,United Kingdom
24114,538313,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-12-10 13:50,3.75,15514.0,United Kingdom
24116,538313,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2010-12-10 13:50,3.75,15514.0,United Kingdom
24117,538313,22726,ALARM CLOCK BAKELIKE GREEN,1,2010-12-10 13:50,3.75,15514.0,United Kingdom
24118,538313,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2010-12-10 13:50,3.75,15514.0,United Kingdom
24119,538313,22730,ALARM CLOCK BAKELIKE IVORY,1,2010-12-10 13:50,3.75,15514.0,United Kingdom
24120,538313,22727,ALARM CLOCK BAKELIKE RED ,2,2010-12-10 13:50,3.75,15514.0,United Kingdom
24123,538313,22727,ALARM CLOCK BAKELIKE RED ,1,2010-12-10 13:50,3.75,15514.0,United Kingdom
24129,538313,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,2010-12-10 13:50,1.25,15514.0,United Kingdom
24133,538313,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,2010-12-10 13:50,1.25,15514.0,United Kingdom
24162,C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,2010-12-10 14:03,1.25,15514.0,United Kingdom
24163,C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,2010-12-10 14:03,1.25,15514.0,United Kingdom
24168,C538341,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
24169,C538341,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
24176,C538341,22727,ALARM CLOCK BAKELIKE RED ,-2,2010-12-10 14:03,3.75,15514.0,United Kingdom
24177,C538341,22727,ALARM CLOCK BAKELIKE RED ,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
24181,C538341,22726,ALARM CLOCK BAKELIKE GREEN,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
24183,C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
24185,C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
25298,538365,21755,LOVE BUILDING BLOCK WORD,2,2010-12-12 10:11,5.95,17243.0,United Kingdom
25356,538368,22834,HAND WARMER BABUSHKA DESIGN,1,2010-12-12 10:57,2.1,15503.0,United Kingdom
25382,538368,20973,12 PENCIL SMALL TUBE WOODLAND,1,2010-12-12 10:57,0.65,15503.0,United Kingdom
25385,538368,22195,LARGE HEART MEASURING SPOONS,1,2010-12-12 10:57,1.65,15503.0,United Kingdom
25392,538368,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2010-12-12 10:57,1.65,15503.0,United Kingdom
25435,538369,22942,CHRISTMAS LIGHTS 10 SANTAS ,1,2010-12-12 11:06,8.5,17251.0,United Kingdom
25448,538369,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2010-12-12 11:06,4.95,17251.0,United Kingdom
25546,538371,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2010-12-12 11:07,4.25,15570.0,United Kingdom
25548,538371,22113,GREY HEART HOT WATER BOTTLE,1,2010-12-12 11:07,3.75,15570.0,United Kingdom
25549,538371,22113,GREY HEART HOT WATER BOTTLE,1,2010-12-12 11:07,3.75,15570.0,United Kingdom
25550,538371,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2010-12-12 11:07,4.95,15570.0,United Kingdom
25590,538374,22383,LUNCH BAG SUKI  DESIGN ,2,2010-12-12 11:17,1.65,14159.0,United Kingdom
25659,538379,22966,GINGERBREAD MAN COOKIE CUTTER,1,2010-12-12 11:26,1.25,17126.0,United Kingdom
25674,538379,22918,HERB MARKER PARSLEY,1,2010-12-12 11:26,0.65,17126.0,United Kingdom
25675,538379,22917,HERB MARKER ROSEMARY,1,2010-12-12 11:26,0.65,17126.0,United Kingdom
25676,538379,22916,HERB MARKER THYME,1,2010-12-12 11:26,0.65,17126.0,United Kingdom
25677,538379,22919,HERB MARKER MINT,1,2010-12-12 11:26,0.65,17126.0,United Kingdom
25678,538379,22920,HERB MARKER BASIL,1,2010-12-12 11:26,0.65,17126.0,United Kingdom
25679,538379,22921,HERB MARKER CHIVES ,1,2010-12-12 11:26,0.65,17126.0,United Kingdom
25685,538379,22960,JAM MAKING SET WITH JARS,1,2010-12-12 11:26,4.25,17126.0,United Kingdom
25688,538379,22966,GINGERBREAD MAN COOKIE CUTTER,1,2010-12-12 11:26,1.25,17126.0,United Kingdom
25873,538418,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,2010-12-12 12:00,4.25,17372.0,United Kingdom
25893,538419,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2010-12-12 12:01,2.95,16367.0,United Kingdom
25913,538419,21984,PACK OF 12 PINK PAISLEY TISSUES ,2,2010-12-12 12:01,0.29,16367.0,United Kingdom
25915,538419,21981,PACK OF 12 WOODLAND TISSUES ,1,2010-12-12 12:01,0.29,16367.0,United Kingdom
25939,538421,22726,ALARM CLOCK BAKELIKE GREEN,1,2010-12-12 12:08,3.75,17917.0,United Kingdom
26010,538449,22374,AIRLINE BAG VINTAGE JET SET RED,1,2010-12-12 12:24,4.25,17085.0,United Kingdom
26101,538488,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-12-12 12:41,1.95,13715.0,United Kingdom
26164,538504,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,2010-12-12 13:01,1.25,16011.0,United Kingdom
26359,538509,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2010-12-12 13:37,1.65,14413.0,United Kingdom
26376,538510,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,2010-12-12 13:47,1.65,18004.0,United Kingdom
26380,538510,22812,PACK 3 BOXES CHRISTMAS PANNETONE,1,2010-12-12 13:47,1.95,18004.0,United Kingdom
26403,538510,48173C,DOORMAT BLACK FLOCK ,1,2010-12-12 13:47,7.95,18004.0,United Kingdom
26490,538514,21756,BATH BUILDING BLOCK WORD,1,2010-12-12 14:27,5.95,15044.0,United Kingdom
26491,538514,21756,BATH BUILDING BLOCK WORD,1,2010-12-12 14:27,5.95,15044.0,United Kingdom
26492,538514,21755,LOVE BUILDING BLOCK WORD,1,2010-12-12 14:27,5.95,15044.0,United Kingdom
26493,538514,21756,BATH BUILDING BLOCK WORD,1,2010-12-12 14:27,5.95,15044.0,United Kingdom
26494,538514,21755,LOVE BUILDING BLOCK WORD,1,2010-12-12 14:27,5.95,15044.0,United Kingdom
26495,538514,21756,BATH BUILDING BLOCK WORD,1,2010-12-12 14:27,5.95,15044.0,United Kingdom
26496,538514,21756,BATH BUILDING BLOCK WORD,1,2010-12-12 14:27,5.95,15044.0,United Kingdom
26513,538514,48194,DOORMAT HEARTS,1,2010-12-12 14:27,7.95,15044.0,United Kingdom
26560,538517,22561,WOODEN SCHOOL COLOURING SET,2,2010-12-12 16:05,1.65,17618.0,United Kingdom
26568,538517,22940,FELTCRAFT CHRISTMAS FAIRY,1,2010-12-12 16:05,4.25,17618.0,United Kingdom
26570,538517,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2010-12-12 16:05,3.75,17618.0,United Kingdom
26573,538517,22570,FELTCRAFT CUSHION RABBIT,1,2010-12-12 16:05,3.75,17618.0,United Kingdom
26575,538517,22568,FELTCRAFT CUSHION OWL,1,2010-12-12 16:05,3.75,17618.0,United Kingdom
26577,538517,22568,FELTCRAFT CUSHION OWL,1,2010-12-12 16:05,3.75,17618.0,United Kingdom
26578,538517,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2010-12-12 16:05,3.75,17618.0,United Kingdom
26579,538517,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2010-12-12 16:05,3.75,17618.0,United Kingdom
26580,538517,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2010-12-12 16:05,3.75,17618.0,United Kingdom
26581,538517,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2010-12-12 16:05,3.75,17618.0,United Kingdom
26582,538517,22570,FELTCRAFT CUSHION RABBIT,1,2010-12-12 16:05,3.75,17618.0,United Kingdom
26631,538518,21620,SET OF 4 ROSE BOTANICAL CANDLES,1,2010-12-12 16:14,3.75,14505.0,United Kingdom
26658,538518,20854,BLUE PATCH PURSE PINK HEART,2,2010-12-12 16:14,1.65,14505.0,United Kingdom
26668,538518,21820,GLITTER HEART GARLAND WITH BELLS ,1,2010-12-12 16:14,3.75,14505.0,United Kingdom
26713,538518,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-12-12 16:14,0.95,14505.0,United Kingdom
28036,538625,22502,PICNIC BASKET WICKER SMALL,1,2010-12-13 12:50,5.95,14544.0,United Kingdom
28043,538625,22502,PICNIC BASKET WICKER SMALL,1,2010-12-13 12:50,5.95,14544.0,United Kingdom
28053,538625,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,2010-12-13 12:50,1.65,14544.0,United Kingdom
28301,538634,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,5,2010-12-13 13:28,4.95,14085.0,United Kingdom
28653,538652,21684,SMALL MEDINA STAMPED METAL BOWL ,12,2010-12-13 15:12,0.85,17890.0,United Kingdom
28659,538652,21664,RIDGED GLASS STORAGE JAR CREAM LID,1,2010-12-13 15:12,3.75,17890.0,United Kingdom
28745,538656,20782,CAMOUFLAGE EAR MUFF HEADPHONES,1,2010-12-13 15:20,5.49,17371.0,United Kingdom
29122,538707,20981,12 PENCILS TALL TUBE WOODLAND,1,2010-12-14 10:38,0.85,17894.0,United Kingdom
29161,538709,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2010-12-14 10:46,2.95,16442.0,United Kingdom
29176,538709,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2010-12-14 10:46,1.65,16442.0,United Kingdom
29294,538744,20983,12 PENCILS TALL TUBE RED RETROSPOT,1,2010-12-14 11:26,0.85,15356.0,United Kingdom
29318,538744,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,1,2010-12-14 11:26,0.42,15356.0,United Kingdom
29320,538744,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,2010-12-14 11:26,0.55,15356.0,United Kingdom
29321,538744,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2010-12-14 11:26,0.85,15356.0,United Kingdom
29325,538744,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-12-14 11:26,3.75,15356.0,United Kingdom
29326,538744,21479,WHITE SKULL HOT WATER BOTTLE ,1,2010-12-14 11:26,3.75,15356.0,United Kingdom
29336,538744,21175,GIN + TONIC DIET METAL SIGN,2,2010-12-14 11:26,2.1,15356.0,United Kingdom
29622,538810,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2010-12-14 12:18,4.25,14871.0,United Kingdom
29623,538810,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2010-12-14 12:18,1.65,14871.0,United Kingdom
29624,538810,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2010-12-14 12:18,1.65,14871.0,United Kingdom
29628,538810,21756,BATH BUILDING BLOCK WORD,2,2010-12-14 12:18,5.95,14871.0,United Kingdom
29744,538826,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2010-12-14 12:58,3.75,12370.0,Cyprus
29989,538839,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2010-12-14 13:10,9.95,14606.0,United Kingdom
30005,538839,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,2010-12-14 13:10,2.95,14606.0,United Kingdom
30039,538843,22653,BUTTON BOX ,1,2010-12-14 13:18,1.95,16033.0,United Kingdom
30099,538849,85053,FRENCH ENAMEL CANDLEHOLDER,1,2010-12-14 13:31,2.1,14415.0,United Kingdom
30120,538849,22073,RED RETROSPOT STORAGE JAR,1,2010-12-14 13:31,3.75,14415.0,United Kingdom
30142,538849,21539,RED RETROSPOT BUTTER DISH,1,2010-12-14 13:31,4.95,14415.0,United Kingdom
30149,538849,22073,RED RETROSPOT STORAGE JAR,1,2010-12-14 13:31,3.75,14415.0,United Kingdom
30152,538849,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,2010-12-14 13:31,7.95,14415.0,United Kingdom
30332,538857,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2010-12-14 13:58,1.65,15311.0,United Kingdom
31401,538951,22629,SPACEBOY LUNCH BOX ,1,2010-12-15 11:26,1.95,16782.0,United Kingdom
31418,538951,22348,TEA BAG PLATE RED RETROSPOT,1,2010-12-15 11:26,0.85,16782.0,United Kingdom
31430,538951,22384,LUNCH BAG PINK POLKADOT,1,2010-12-15 11:26,1.65,16782.0,United Kingdom
31881,539019,22149,FELTCRAFT 6 FLOWER FRIENDS,2,2010-12-15 14:12,2.1,17551.0,United Kingdom
31882,539019,22150,3 STRIPEY MICE FELTCRAFT,2,2010-12-15 14:12,1.95,17551.0,United Kingdom
31904,539019,20751,FUNKY WASHING UP GLOVES ASSORTED,2,2010-12-15 14:12,2.1,17551.0,United Kingdom
31905,539019,20751,FUNKY WASHING UP GLOVES ASSORTED,2,2010-12-15 14:12,2.1,17551.0,United Kingdom
32100,539041,17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,24,2010-12-15 15:34,0.5,15456.0,United Kingdom
32174,539044,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,2,2010-12-15 15:47,9.95,15727.0,United Kingdom
32340,539053,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1,2010-12-15 16:32,2.1,16725.0,United Kingdom
32357,539053,22837,HOT WATER BOTTLE BABUSHKA ,1,2010-12-15 16:32,4.65,16725.0,United Kingdom
32448,539075,21086,SET/6 RED SPOTTY PAPER CUPS,1,2010-12-15 17:28,0.65,17189.0,United Kingdom
32585,539092,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-16 10:08,10.95,15482.0,United Kingdom
32824,539181,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2010-12-16 11:51,0.29,12748.0,United Kingdom
33279,539245,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,2010-12-16 13:25,0.55,,United Kingdom
33778,539294,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,1,2010-12-16 16:45,2.55,15532.0,United Kingdom
34061,539317,22443,GROW YOUR OWN HERBS SET OF 3,1,2010-12-16 19:04,7.95,17392.0,United Kingdom
34066,539317,22335,HEART DECORATION PAINTED ZINC ,2,2010-12-16 19:04,0.65,17392.0,United Kingdom
34068,539317,22028,PENNY FARTHING BIRTHDAY CARD,12,2010-12-16 19:04,0.42,17392.0,United Kingdom
34070,539317,22051,BLUE SCANDINAVIAN PAISLEY WRAP,25,2010-12-16 19:04,0.42,17392.0,United Kingdom
34074,539317,22470,HEART OF WICKER LARGE,2,2010-12-16 19:04,2.95,17392.0,United Kingdom
34081,539317,22763,KEY CABINET MA CAMPAGNE,1,2010-12-16 19:04,9.95,17392.0,United Kingdom
34151,539321,84050,PINK HEART SHAPE EGG FRYING PAN,1,2010-12-16 19:19,1.65,14723.0,United Kingdom
34153,539321,21098,CHRISTMAS TOILET ROLL,2,2010-12-16 19:19,1.25,14723.0,United Kingdom
34155,539321,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,2010-12-16 19:19,4.25,14723.0,United Kingdom
34160,539321,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2010-12-16 19:19,1.25,14723.0,United Kingdom
34167,539321,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2010-12-16 19:19,1.95,14723.0,United Kingdom
34227,539324,21284,RETROSPOT CANDLE  SMALL,1,2010-12-16 19:51,1.69,14985.0,United Kingdom
34229,539324,20658,RED RETROSPOT LUGGAGE TAG,1,2010-12-16 19:51,1.25,14985.0,United Kingdom
34231,539324,84991,60 TEATIME FAIRY CAKE CASES,1,2010-12-16 19:51,0.55,14985.0,United Kingdom
34235,539324,22396,MAGNETS PACK OF 4 RETRO PHOTO,1,2010-12-16 19:51,1.25,14985.0,United Kingdom
34682,539419,48138,DOORMAT UNION FLAG,10,2010-12-17 14:10,6.75,12431.0,Australia
37292,539456,21055,TOOL BOX SOFT TOY ,1,2010-12-17 17:23,8.95,16885.0,United Kingdom
