index,LocationName,ISO,country,region,world_region,MPI,geo,lat,lon
189,"Nord-Kivu, Congo, Democratic Republic of the",COD,"Congo, Democratic Republic of the",Nord-Kivu,Sub-Saharan Africa,0.349,"(1000.0, 1000.0)",,
190,"Orientale, Congo, Democratic Republic of the",COD,"Congo, Democratic Republic of the",Orientale,Sub-Saharan Africa,0.401,"(1.6406296, 26.419389)",1.6406296,26.419389
191,"Sud-Kivu, Congo, Democratic Republic of the",COD,"Congo, Democratic Republic of the",Sud-Kivu,Sub-Saharan Africa,0.462,"(-3.011658, 28.299435)",-3.011658,28.299435
192,"Kouilou, Congo, Republic of",COG,"Congo, Republic of",Kouilou,Sub-Saharan Africa,0.352,"(-4.1428413, 11.8891721)",-4.1428413,11.8891721
193,"Niari, Congo, Republic of",COG,"Congo, Republic of",Niari,Sub-Saharan Africa,0.238,"(5.430892099999999, 7.524724300000001)",5.4308921,7.5247243
194,"Lðkoumou, Congo, Republic of",COG,"Congo, Republic of",Lðkoumou,Sub-Saharan Africa,0.323,"(1000.0, 1000.0)",,
195,"Bouenza, Congo, Republic of",COG,"Congo, Republic of",Bouenza,Sub-Saharan Africa,0.274,"(1000.0, 1000.0)",,
196,"Pool, Congo, Republic of",COG,"Congo, Republic of",Pool,Sub-Saharan Africa,0.299,"(-3.7762628, 14.8454619)",-3.7762628,14.8454619
197,"Plateaux, Congo, Republic of",COG,"Congo, Republic of",Plateaux,Sub-Saharan Africa,0.357,"(-2.0680088, 15.4068079)",-2.0680088,15.4068079
198,"Cuvette, Congo, Republic of",COG,"Congo, Republic of",Cuvette,Sub-Saharan Africa,0.246,"(-0.2877446, 16.1580937)",-0.2877446,16.1580937
199,"Cuvette-Ouest, Congo, Republic of",COG,"Congo, Republic of",Cuvette-Ouest,Sub-Saharan Africa,0.312,"(0.144755, 14.4723301)",0.144755,14.4723301
200,"Sangha, Congo, Republic of",COG,"Congo, Republic of",Sangha,Sub-Saharan Africa,0.285,"(1.4662328, 15.4068079)",1.4662328,15.4068079
201,"Likouala, Congo, Republic of",COG,"Congo, Republic of",Likouala,Sub-Saharan Africa,0.304,"(2.043924000000001, 17.668887)",2.043924,17.668887
202,"Brazzaville, Congo, Republic of",COG,"Congo, Republic of",Brazzaville,Sub-Saharan Africa,0.103,"(18.8679349, -71.12255309999999)",18.8679349,-71.1225531
203,"Pointe-Noire, Congo, Republic of",COG,"Congo, Republic of",Pointe-Noire,Sub-Saharan Africa,0.094,"(-4.7691623, 11.866362)",-4.7691623,11.866362
204,"Guajira, Cesar, Magdalena, Colombia",COL,Colombia,"Guajira, Cesar, Magdalena",Latin America and Caribbean,0.056,"(10.7582091, -72.8451323)",10.7582091,-72.8451323
205,"Barranquilla A. M., Colombia",COL,Colombia,Barranquilla A. M.,Latin America and Caribbean,0.009,"(11.0041072, -74.80698129999999)",11.0041072,-74.8069813
206,"Atlantico, San Andres, Bolivar Norte, Colombia",COL,Colombia,"Atlantico, San Andres, Bolivar Norte",Latin America and Caribbean,0.012,"(12.5450153, -81.7075787)",12.5450153,-81.7075787
207,"Bolivar Sur, Sucre, Cordoba, Colombia",COL,Colombia,"Bolivar Sur, Sucre, Cordoba",Latin America and Caribbean,0.061,"(8.5705151, 8.3088441)",8.5705151,8.3088441
208,"Santanderes, Colombia",COL,Colombia,Santanderes,Latin America and Caribbean,0.022,"(6.6437076, -73.65362089999999)",6.6437076,-73.6536209
209,"Boyaca, Cmarca, Meta, Colombia",COL,Colombia,"Boyaca, Cmarca, Meta",Latin America and Caribbean,0.018,"(17.2317561, -13.1740348)",17.2317561,-13.1740348
210,"Medellin A.M., Colombia",COL,Colombia,Medellin A.M.,Latin America and Caribbean,0.005,"(6.244203, -75.5812119)",6.244203,-75.5812119
211,"Antioquia Sin Medellin, Colombia",COL,Colombia,Antioquia Sin Medellin,Latin America and Caribbean,0.037,"(6.244203, -75.5812119)",6.244203,-75.5812119
212,"Caldas, Risaralda, Quindio, Colombia",COL,Colombia,"Caldas, Risaralda, Quindio",Latin America and Caribbean,0.009,"(1000.0, 1000.0)",,
213,"Tolima, Huila, Caqueta, Colombia",COL,Colombia,"Tolima, Huila, Caqueta",Latin America and Caribbean,0.027,"(1000.0, 1000.0)",,
214,"Cali A.M., Colombia",COL,Colombia,Cali A.M.,Latin America and Caribbean,0.005,"(3.4516467, -76.5319854)",3.4516467,-76.5319854
215,"Valle Sin Cali Ni Litoral, Colombia",COL,Colombia,Valle Sin Cali Ni Litoral,Latin America and Caribbean,0.012,"(1000.0, 1000.0)",,
216,"Cauca Y Nariðo Sin Litoral, Colombia",COL,Colombia,Cauca Y Nariðo Sin Litoral,Latin America and Caribbean,0.039,"(1000.0, 1000.0)",,
217,"Litoral Pacifico, Colombia",COL,Colombia,Litoral Pacifico,Latin America and Caribbean,0.059,"(5.2954172, -3.9835142)",5.2954172,-3.9835142
218,"Bogota, Colombia",COL,Colombia,Bogota,Latin America and Caribbean,0.003,"(13.4595508, -15.5401101)",13.4595508,-15.5401101
219,"Orinoquia Y Amazonia, Colombia",COL,Colombia,Orinoquia Y Amazonia,Latin America and Caribbean,0.028,"(49.2647481, -122.7471312)",49.2647481,-122.7471312
220,"Mwali (Mohðli), Comoros",COM,Comoros,Mwali (Mohðli),Sub-Saharan Africa,0.213,"(13.4929172, -16.0904721)",13.4929172,-16.0904721
221,"Ndzuwani (Ndzouani or Anjouan), Comoros",COM,Comoros,Ndzuwani (Ndzouani or Anjouan),Sub-Saharan Africa,0.22,"(1000.0, 1000.0)",,
222,"Ngazidja (Grande Comore), Comoros",COM,Comoros,Ngazidja (Grande Comore),Sub-Saharan Africa,0.116,"(-17.1927361, -70.93281379999999)",-17.1927361,-70.9328138
223,"Djibouti, Djibouti",DJI,Djibouti,Djibouti,Arab States,0.125,"(11.825138, 42.590275)",11.825138,42.590275
224,"Other Districts, Djibouti",DJI,Djibouti,Other Districts,Arab States,0.214,"(1000.0, 1000.0)",,
225,"Cibao Nordeste, Dominican Republic",DOM,Dominican Republic,Cibao Nordeste,Latin America and Caribbean,0.028,"(1000.0, 1000.0)",,
226,"Cibao Noroeste, Dominican Republic",DOM,Dominican Republic,Cibao Noroeste,Latin America and Caribbean,0.047,"(4.695135, 96.7493993)",4.695135,96.7493993
227,"Cibao Norte, Dominican Republic",DOM,Dominican Republic,Cibao Norte,Latin America and Caribbean,0.028,"(18.8679349, -71.12255309999999)",18.8679349,-71.1225531
228,"Cibao Sur, Dominican Republic",DOM,Dominican Republic,Cibao Sur,Latin America and Caribbean,0.03,"(18.8679349, -71.12255309999999)",18.8679349,-71.1225531
229,"Del Yuma, Dominican Republic",DOM,Dominican Republic,Del Yuma,Latin America and Caribbean,0.039,"(18.4296612, -68.67525499999999)",18.4296612,-68.675255
230,"El Valle, Dominican Republic",DOM,Dominican Republic,El Valle,Latin America and Caribbean,0.078,"(18.9771643, -69.37863829999999)",18.9771643,-69.3786383
231,"Enriquillo, Dominican Republic",DOM,Dominican Republic,Enriquillo,Latin America and Caribbean,0.055,"(18.4787964, -71.59613279999999)",18.4787964,-71.5961328
232,"Higuamo, Dominican Republic",DOM,Dominican Republic,Higuamo,Latin America and Caribbean,0.043,"(18.4901651, -69.9602108)",18.4901651,-69.9602108
233,"Metropolitana, Dominican Republic",DOM,Dominican Republic,Metropolitana,Latin America and Caribbean,0.028,"(18.4870314, -69.93797239999999)",18.4870314,-69.9379724
234,"Valdesia, Dominican Republic",DOM,Dominican Republic,Valdesia,Latin America and Caribbean,0.04,"(18.41386, -70.277748)",18.41386,-70.277748
235,,DZA,Algeria,,Arab States,,"(1000.0, 1000.0)",,
236,"Mountains, Ecuador",ECU,Ecuador,Mountains,Latin America and Caribbean,0.014,"(-1.4693018, -78.8169396)",-1.4693018,-78.8169396
237,"Coast, Ecuador",ECU,Ecuador,Coast,Latin America and Caribbean,0.01,"(34.352865, 62.20402869999999)",34.352865,62.2040287
238,"Amazon, Ecuador",ECU,Ecuador,Amazon,Latin America and Caribbean,0.046,"(-3.4653053, -62.21588049999999)",-3.4653053,-62.2158805
239,"Galapagos Island, Ecuador",ECU,Ecuador,Galapagos Island,Latin America and Caribbean,0.003,"(-0.2051725, -78.4896935)",-0.2051725,-78.4896935
240,"Cairo, Egypt",EGY,Egypt,Cairo,Arab States,0.006,"(30.0444196, 31.2357116)",30.0444196,31.2357116
241,"Alexandria, Egypt",EGY,Egypt,Alexandria,Arab States,0.004,"(31.2000924, 29.9187387)",31.2000924,29.9187387
242,"Port Said, Egypt",EGY,Egypt,Port Said,Arab States,0.003,"(10.9691601, 20.7122465)",10.9691601,20.7122465
243,"Suez, Egypt",EGY,Egypt,Suez,Arab States,0.008,"(29.9668343, 32.5498069)",29.9668343,32.5498069
244,"Damietta, Egypt",EGY,Egypt,Damietta,Arab States,0.011,"(31.4175388, 31.81444339999999)",31.4175388,31.8144434
245,"Dakahlia, Egypt",EGY,Egypt,Dakahlia,Arab States,0.005,"(31.0832017, 31.4913182)",31.0832017,31.4913182
246,"Sharkia, Egypt",EGY,Egypt,Sharkia,Arab States,0.01,"(1000.0, 1000.0)",,
247,"Kalyubia, Egypt",EGY,Egypt,Kalyubia,Arab States,0.005,"(30.3292368, 31.2168466)",30.3292368,31.2168466
248,"Kafr El-Sheikh, Egypt",EGY,Egypt,Kafr El-Sheikh,Arab States,0.006,"(31.1063198, 30.9419751)",31.1063198,30.9419751
249,"Gharbia, Egypt",EGY,Egypt,Gharbia,Arab States,0.006,"(10.911057, -84.3172642)",10.911057,-84.3172642
250,"Menoufia, Egypt",EGY,Egypt,Menoufia,Arab States,0.008,"(41.26666669999999, 69.21666669999999)",41.2666667,69.2166667
251,"Behera, Egypt",EGY,Egypt,Behera,Arab States,0.012,"(30.8480986, 30.3435506)",30.8480986,30.3435506
252,"Ismailia, Egypt",EGY,Egypt,Ismailia,Arab States,0.009,"(30.5964923, 32.2714587)",30.5964923,32.2714587
253,"Giza, Egypt",EGY,Egypt,Giza,Arab States,0.018,"(30.0130557, 31.2088526)",30.0130557,31.2088526
254,"Beni Suef, Egypt",EGY,Egypt,Beni Suef,Arab States,0.017,"(29.0661274, 31.0993845)",29.0661274,31.0993845
255,"Fayoum, Egypt",EGY,Egypt,Fayoum,Arab States,0.022,"(29.3084021, 30.8428497)",29.3084021,30.8428497
256,"Menya, Egypt",EGY,Egypt,Menya,Arab States,0.022,"(28.0870967, 30.7618397)",28.0870967,30.7618397
257,"Assuit, Egypt",EGY,Egypt,Assuit,Arab States,0.038,"(27.1783117, 31.1859257)",27.1783117,31.1859257
258,"Souhag, Egypt",EGY,Egypt,Souhag,Arab States,0.035,"(26.5590737, 31.6956705)",26.5590737,31.6956705
259,"Qena, Egypt",EGY,Egypt,Qena,Arab States,0.015,"(26.155061, 32.7160121)",26.155061,32.7160121
260,"Aswan, Egypt",EGY,Egypt,Aswan,Arab States,0.013,"(24.088938, 32.8998293)",24.088938,32.8998293
261,"Luxor, Egypt",EGY,Egypt,Luxor,Arab States,0.015,"(25.6872431, 32.6396357)",25.6872431,32.6396357
262,"Red Sea, Egypt",EGY,Egypt,Red Sea,Arab States,0.015,"(25.1076838, 33.7964613)",25.1076838,33.7964613
263,"New Valley, Egypt",EGY,Egypt,New Valley,Arab States,0.003,"(24.5455638, 27.1735316)",24.5455638,27.1735316
264,"Matroh, Egypt",EGY,Egypt,Matroh,Arab States,0.036,"(6.829501899999999, -9.367308399999999)",6.8295019,-9.3673084
265,"Tigray, Ethiopia",ETH,Ethiopia,Tigray,Sub-Saharan Africa,0.537,"(14.0323336, 38.3165725)",14.0323336,38.3165725
266,"Affar, Ethiopia",ETH,Ethiopia,Affar,Sub-Saharan Africa,0.663,"(11.7559388, 40.958688)",11.7559388,40.958688
267,"Amhara, Ethiopia",ETH,Ethiopia,Amhara,Sub-Saharan Africa,0.588,"(11.3494247, 37.9784585)",11.3494247,37.9784585
268,"Oromiya, Ethiopia",ETH,Ethiopia,Oromiya,Sub-Saharan Africa,0.592,"(7.546037699999999, 40.6346851)",7.5460377,40.6346851
269,"Somali, Ethiopia",ETH,Ethiopia,Somali,Sub-Saharan Africa,0.647,"(6.6612293, 43.7908453)",6.6612293,43.7908453
270,"Benishangul-Gumuz, Ethiopia",ETH,Ethiopia,Benishangul-Gumuz,Sub-Saharan Africa,0.584,"(10.7802889, 35.5657862)",10.7802889,35.5657862
271,"Southern Nations, Nationalities, and People's Region, Ethiopia",ETH,Ethiopia,"Southern Nations, Nationalities, and People's Region",Sub-Saharan Africa,0.574,"(6.5156911, 36.954107)",6.5156911,36.954107
272,"Gambela, Ethiopia",ETH,Ethiopia,Gambela,Sub-Saharan Africa,0.474,"(8.2471899, 34.5915966)",8.2471899,34.5915966
273,"Harari, Ethiopia",ETH,Ethiopia,Harari,Sub-Saharan Africa,0.333,"(9.314866, 42.1967716)",9.314866,42.1967716
274,"Addis Ababa, Ethiopia",ETH,Ethiopia,Addis Ababa,Sub-Saharan Africa,0.085,"(8.9806034, 38.7577605)",8.9806034,38.7577605
275,"Dire Dawa, Ethiopia",ETH,Ethiopia,Dire Dawa,Sub-Saharan Africa,0.338,"(9.6008747, 41.850142)",9.6008747,41.850142
276,"Libreville/Port-Gentil, Gabon",GAB,Gabon,Libreville/Port-Gentil,Sub-Saharan Africa,0.024,"(0.456963, 9.409852)",0.456963,9.409852
277,"Estuaire (sans Libreville), Gabon",GAB,Gabon,Estuaire (sans Libreville),Sub-Saharan Africa,0.063,"(0.456963, 9.409852)",0.456963,9.409852
278,"Haut-Ogoouð, Gabon",GAB,Gabon,Haut-Ogoouð,Sub-Saharan Africa,0.092,"(1000.0, 1000.0)",,
279,"Moyen-Ogoouð, Gabon",GAB,Gabon,Moyen-Ogoouð,Sub-Saharan Africa,0.138,"(1000.0, 1000.0)",,
280,"Ngounið, Gabon",GAB,Gabon,Ngounið,Sub-Saharan Africa,0.184,"(1000.0, 1000.0)",,
281,"Nyanga, Gabon",GAB,Gabon,Nyanga,Sub-Saharan Africa,0.16,"(-2.8821033, 11.1617356)",-2.8821033,11.1617356
282,"Ogoouð Maritime (sans Port-Gentil), Gabon",GAB,Gabon,Ogoouð Maritime (sans Port-Gentil),Sub-Saharan Africa,0.076,"(1000.0, 1000.0)",,
283,"Ogoouð-Ivindo, Gabon",GAB,Gabon,Ogoouð-Ivindo,Sub-Saharan Africa,0.264,"(1000.0, 1000.0)",,
284,"Ogoouð-Lolo, Gabon",GAB,Gabon,Ogoouð-Lolo,Sub-Saharan Africa,0.152,"(1000.0, 1000.0)",,
285,"Woleu-Nðtem, Gabon",GAB,Gabon,Woleu-Nðtem,Sub-Saharan Africa,0.096,"(1000.0, 1000.0)",,
286,"Ashanti, Ghana",GHA,Ghana,Ashanti,Sub-Saharan Africa,0.101,"(6.7470436, -1.5208624)",6.7470436,-1.5208624
287,"Brong Ahafo, Ghana",GHA,Ghana,Brong Ahafo,Sub-Saharan Africa,0.16,"(7.9559247, -1.6760691)",7.9559247,-1.6760691
288,"Central, Ghana",GHA,Ghana,Central,Sub-Saharan Africa,0.171,"(5.5607846, -1.0586135)",5.5607846,-1.0586135
289,"Eastern, Ghana",GHA,Ghana,Eastern,Sub-Saharan Africa,0.155,"(31.2652893, 32.3018661)",31.2652893,32.3018661
290,"Greater Accra, Ghana",GHA,Ghana,Greater Accra,Sub-Saharan Africa,0.058,"(5.8142836, 0.0746767)",5.8142836,0.0746767
291,"Northern, Ghana",GHA,Ghana,Northern,Sub-Saharan Africa,0.382,"(9.543926899999999, -0.9056623)",9.5439269,-0.9056623
292,"Upper East, Ghana",GHA,Ghana,Upper East,Sub-Saharan Africa,0.289,"(10.7082499, -0.9820667999999999)",10.7082499,-0.9820668
293,"Upper West, Ghana",GHA,Ghana,Upper West,Sub-Saharan Africa,0.259,"(10.2529757, -2.1450245)",10.2529757,-2.1450245
294,"Volta, Ghana",GHA,Ghana,Volta,Sub-Saharan Africa,0.138,"(6.5781373, 0.4502368)",6.5781373,0.4502368
295,"Western, Ghana",GHA,Ghana,Western,Sub-Saharan Africa,0.122,"(5.3901978, -2.1450245)",5.3901978,-2.1450245
296,"Bokð, Guinea",GIN,Guinea,Bokð,Sub-Saharan Africa,0.418,"(1000.0, 1000.0)",,
297,"Conakry, Guinea",GIN,Guinea,Conakry,Sub-Saharan Africa,0.122,"(9.641185499999999, -13.5784012)",9.6411855,-13.5784012
298,"Faranah, Guinea",GIN,Guinea,Faranah,Sub-Saharan Africa,0.599,"(10.0451022, -10.7492466)",10.0451022,-10.7492466
299,"Kankan, Guinea",GIN,Guinea,Kankan,Sub-Saharan Africa,0.603,"(10.3827887, -9.311828199999999)",10.3827887,-9.3118282
300,"Kindia, Guinea",GIN,Guinea,Kindia,Sub-Saharan Africa,0.503,"(10.0406725, -12.8629885)",10.0406725,-12.8629885
301,"Labð, Guinea",GIN,Guinea,Labð,Sub-Saharan Africa,0.554,"(1000.0, 1000.0)",,
302,"Mamou, Guinea",GIN,Guinea,Mamou,Sub-Saharan Africa,0.531,"(10.3785237, -12.0832543)",10.3785237,-12.0832543
303,"N'Zðrðkorð, Guinea",GIN,Guinea,N'Zðrðkorð,Sub-Saharan Africa,0.509,"(1000.0, 1000.0)",,
304,"Banjul, Gambia",GMB,Gambia,Banjul,Sub-Saharan Africa,0.095,"(13.4548761, -16.5790323)",13.4548761,-16.5790323
305,"Kanifing, Gambia",GMB,Gambia,Kanifing,Sub-Saharan Africa,0.157,"(14.6489525, 2.1450245)",14.6489525,2.1450245
306,"Brikama, Gambia",GMB,Gambia,Brikama,Sub-Saharan Africa,0.242,"(13.2747943, -16.6409198)",13.2747943,-16.6409198
307,"Mansakonko, Gambia",GMB,Gambia,Mansakonko,Sub-Saharan Africa,0.352,"(35.1408881, 36.7551993)",35.1408881,36.7551993
308,"Kerewan, Gambia",GMB,Gambia,Kerewan,Sub-Saharan Africa,0.397,"(1000.0, 1000.0)",,
309,"Kuntaur, Gambia",GMB,Gambia,Kuntaur,Sub-Saharan Africa,0.555,"(12.1844159, 6.2375947)",12.1844159,6.2375947
310,"Janjanbureh, Gambia",GMB,Gambia,Janjanbureh,Sub-Saharan Africa,0.46,"(13.5336211, -14.7695962)",13.5336211,-14.7695962
311,"Basse, Gambia",GMB,Gambia,Basse,Sub-Saharan Africa,0.524,"(13.3094412, -14.2192475)",13.3094412,-14.2192475
312,"Bafata, Guinea-Bissau",GNB,Guinea-Bissau,Bafata,Sub-Saharan Africa,0.545,"(12.1735243, -14.652952)",12.1735243,-14.652952
313,"Biombo, Guinea-Bissau",GNB,Guinea-Bissau,Biombo,Sub-Saharan Africa,0.382,"(11.8529061, -15.7351171)",11.8529061,-15.7351171
314,"Bolama, Guinea-Bissau",GNB,Guinea-Bissau,Bolama,Sub-Saharan Africa,0.352,"(11.5891108, -15.5122694)",11.5891108,-15.5122694
315,"Cacheu, Guinea-Bissau",GNB,Guinea-Bissau,Cacheu,Sub-Saharan Africa,0.335,"(12.2732631, -16.1669156)",12.2732631,-16.1669156
316,"Gabu, Guinea-Bissau",GNB,Guinea-Bissau,Gabu,Sub-Saharan Africa,0.544,"(11.8962488, -14.1001326)",11.8962488,-14.1001326
317,"Oio, Guinea-Bissau",GNB,Guinea-Bissau,Oio,Sub-Saharan Africa,0.505,"(12.2760709, -15.3131185)",12.2760709,-15.3131185
318,"Quinara, Guinea-Bissau",GNB,Guinea-Bissau,Quinara,Sub-Saharan Africa,0.414,"(11.795562, -15.1726816)",11.795562,-15.1726816
319,"Tombali, Guinea-Bissau",GNB,Guinea-Bissau,Tombali,Sub-Saharan Africa,0.43,"(11.3632696, -14.9856176)",11.3632696,-14.9856176
320,"Sab, Guinea-Bissau",GNB,Guinea-Bissau,Sab,Sub-Saharan Africa,0.163,"(1000.0, 1000.0)",,
321,"Alta Verapaz, Guatemala",GTM,Guatemala,Alta Verapaz,Latin America and Caribbean,0.214,"(7.495263700000001, -10.0807298)",7.4952637,-10.0807298
322,"Baja Verapaz, Guatemala",GTM,Guatemala,Baja Verapaz,Latin America and Caribbean,0.147,"(15.0787498, -90.4125181)",15.0787498,-90.4125181
323,"Chimaltenango, Guatemala",GTM,Guatemala,Chimaltenango,Latin America and Caribbean,0.082,"(14.6631591, -90.8246386)",14.6631591,-90.8246386
324,"Chiquimula, Guatemala",GTM,Guatemala,Chiquimula,Latin America and Caribbean,0.2,"(14.7924897, -89.5450458)",14.7924897,-89.5450458
325,"El Progreso, Guatemala",GTM,Guatemala,El Progreso,Latin America and Caribbean,0.07,"(14.8921637, -90.0373201)",14.8921637,-90.0373201
326,"Escuintla, Guatemala",GTM,Guatemala,Escuintla,Latin America and Caribbean,0.067,"(14.3009252, -90.7881835)",14.3009252,-90.7881835
327,"Guatemala Municipio, Guatemala",GTM,Guatemala,Guatemala Municipio,Latin America and Caribbean,0.014,"(14.6349149, -90.5068824)",14.6349149,-90.5068824
328,"Guatemala Resto, Guatemala",GTM,Guatemala,Guatemala Resto,Latin America and Caribbean,0.036,"(14.5987203, -90.51491569999999)",14.5987203,-90.5149157
329,"Huehuetenango, Guatemala",GTM,Guatemala,Huehuetenango,Latin America and Caribbean,0.187,"(15.3198766, -91.4918235)",15.3198766,-91.4918235
330,"Izabal, Guatemala",GTM,Guatemala,Izabal,Latin America and Caribbean,0.106,"(15.5918066, -88.94138650000001)",15.5918066,-88.9413865
331,"Jalapa, Guatemala",GTM,Guatemala,Jalapa,Latin America and Caribbean,0.165,"(14.5655154, -89.9253233)",14.5655154,-89.9253233
332,"Jutiapa, Guatemala",GTM,Guatemala,Jutiapa,Latin America and Caribbean,0.113,"(14.1930802, -89.9253233)",14.1930802,-89.9253233
333,"Peten, Guatemala",GTM,Guatemala,Peten,Latin America and Caribbean,0.134,"(16.912033, -90.2995785)",16.912033,-90.2995785
334,"Quetzaltenango, Guatemala",GTM,Guatemala,Quetzaltenango,Latin America and Caribbean,0.094,"(14.8520705, -91.5305465)",14.8520705,-91.5305465
335,"Quiche, Guatemala",GTM,Guatemala,Quiche,Latin America and Caribbean,0.193,"(15.4983808, -90.9820668)",15.4983808,-90.9820668
336,"Retalhuleu, Guatemala",GTM,Guatemala,Retalhuleu,Latin America and Caribbean,0.1,"(14.5245485, -91.685788)",14.5245485,-91.685788
337,"Sacatepequez, Guatemala",GTM,Guatemala,Sacatepequez,Latin America and Caribbean,0.048,"(14.6110576, -90.7152749)",14.6110576,-90.7152749
338,"San Marcos, Guatemala",GTM,Guatemala,San Marcos,Latin America and Caribbean,0.123,"(-26.9827577, 31.3541631)",-26.9827577,31.3541631
339,"Santa Rosa, Guatemala",GTM,Guatemala,Santa Rosa,Latin America and Caribbean,0.093,"(14.1928003, -90.37483540000001)",14.1928003,-90.3748354
340,"Solola, Guatemala",GTM,Guatemala,Solola,Latin America and Caribbean,0.09,"(14.7666085, -91.17850159999999)",14.7666085,-91.1785016
341,"Suchitepequez, Guatemala",GTM,Guatemala,Suchitepequez,Latin America and Caribbean,0.112,"(13.3198572, -87.1622344)",13.3198572,-87.1622344
342,"Totonicapan, Guatemala",GTM,Guatemala,Totonicapan,Latin America and Caribbean,0.121,"(14.9173402, -91.36139229999999)",14.9173402,-91.3613923
343,"Zacapa, Guatemala",GTM,Guatemala,Zacapa,Latin America and Caribbean,0.112,"(14.9676218, -89.5356094)",14.9676218,-89.5356094
344,"Barima-Waini, Guyana",GUY,Guyana,Barima-Waini,Latin America and Caribbean,0.057,"(7.488241899999999, -59.6564494)",7.4882419,-59.6564494
345,"Cuyuni-Mazaruni and Potaro-Siparuni, Guyana",GUY,Guyana,Cuyuni-Mazaruni and Potaro-Siparuni,Latin America and Caribbean,0.095,"(45.47863539999999, -122.640354)",45.4786354,-122.640354
346,"Demerara-Mahaica, Guyana",GUY,Guyana,Demerara-Mahaica,Latin America and Caribbean,0.004,"(1000.0, 1000.0)",,
347,"East Berbice-Corentyne, Guyana",GUY,Guyana,East Berbice-Corentyne,Latin America and Caribbean,0.006,"(2.7477922, -57.4627259)",2.7477922,-57.4627259
348,"Essequibo Islands-West Demerara, Guyana",GUY,Guyana,Essequibo Islands-West Demerara,Latin America and Caribbean,0.005,"(6.5720132, -58.4629997)",6.5720132,-58.4629997
349,"Mahaica-Berbice, Guyana",GUY,Guyana,Mahaica-Berbice,Latin America and Caribbean,0.006,"(6.238496, -57.9162555)",6.238496,-57.9162555
350,"Pomeroon-Supenaam, Guyana",GUY,Guyana,Pomeroon-Supenaam,Latin America and Caribbean,0.014,"(7.1294166, -58.9206295)",7.1294166,-58.9206295
351,"Upper Demerara-Berbice, Guyana",GUY,Guyana,Upper Demerara-Berbice,Latin America and Caribbean,0.004,"(5.3064879, -58.18929209999999)",5.3064879,-58.1892921
352,"Upper Takutu-Upper Essequibo, Guyana",GUY,Guyana,Upper Takutu-Upper Essequibo,Latin America and Caribbean,0.145,"(2.9239595, -58.73736339999999)",2.9239595,-58.7373634
353,"Atlðntida, Honduras",HND,Honduras,Atlðntida,Latin America and Caribbean,0.045,"(1000.0, 1000.0)",,
354,"Colðn, Honduras",HND,Honduras,Colðn,Latin America and Caribbean,0.058,"(1000.0, 1000.0)",,
355,"Comayagua, Honduras",HND,Honduras,Comayagua,Latin America and Caribbean,0.077,"(14.4490149, -87.6482474)",14.4490149,-87.6482474
