,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
13841,C538059,84378,SET OF 3 HEART COOKIE CUTTERS,-12,2010-12-09 13:38,1.25,14205.0,United Kingdom
13842,C538059,48188,DOORMAT WELCOME PUPPIES,-2,2010-12-09 13:38,7.95,14205.0,United Kingdom
13843,C538059,22697,GREEN REGENCY TEACUP AND SAUCER,-6,2010-12-09 13:38,2.95,14205.0,United Kingdom
13844,C538059,48187,DOORMAT NEW ENGLAND,-2,2010-12-09 13:38,7.95,14205.0,United Kingdom
13845,C538059,22727,ALARM CLOCK BAKELIKE RED ,-4,2010-12-09 13:38,3.75,14205.0,United Kingdom
13846,C538059,22699,ROSES REGENCY TEACUP AND SAUCER ,-6,2010-12-09 13:38,2.95,14205.0,United Kingdom
13847,C538059,22698,PINK REGENCY TEACUP AND SAUCER,-6,2010-12-09 13:38,2.95,14205.0,United Kingdom
13848,C538059,21975,PACK OF 60 DINOSAUR CAKE CASES,-24,2010-12-09 13:38,0.55,14205.0,United Kingdom
13849,C538059,21533,RETROSPOT LARGE MILK JUG,-3,2010-12-09 13:38,4.95,14205.0,United Kingdom
13850,C538059,21217,RED RETROSPOT ROUND CAKE TINS,-3,2010-12-09 13:38,9.95,14205.0,United Kingdom
13851,C538059,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-12,2010-12-09 13:38,1.45,14205.0,United Kingdom
13852,C538062,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-14,2010-12-09 13:40,4.25,17702.0,United Kingdom
13853,C538062,22329,ROUND CONTAINER SET OF 5 RETROSPOT,-4,2010-12-09 13:40,1.65,17702.0,United Kingdom
13854,C538062,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,2010-12-09 13:40,3.75,17702.0,United Kingdom
13855,C538062,22168,ORGANISER WOOD ANTIQUE WHITE ,-2,2010-12-09 13:40,8.5,17702.0,United Kingdom
13856,C538062,20973,12 PENCIL SMALL TUBE WOODLAND,-2,2010-12-09 13:40,0.65,17702.0,United Kingdom
13905,C538066,22083,PAPER CHAIN KIT RETROSPOT,-1,2010-12-09 13:58,2.95,15738.0,United Kingdom
14025,C538075,21284,RETROSPOT CANDLE  SMALL,-12,2010-12-09 14:12,1.69,13021.0,United Kingdom
14140,C538081,22630,DOLLY GIRL LUNCH BOX,-33,2010-12-09 14:29,1.95,16898.0,United Kingdom
14141,C538082,21864,UNION JACK FLAG PASSPORT COVER ,-20,2010-12-09 14:30,2.1,13777.0,United Kingdom
14142,C538083,85099B,JUMBO BAG RED RETROSPOT,-3,2010-12-09 14:40,1.95,15750.0,United Kingdom
14143,C538083,22633,HAND WARMER UNION JACK,-4,2010-12-09 14:40,2.1,15750.0,United Kingdom
14144,C538084,22860,EASTER TIN CHICKS PINK DAISY,-6,2010-12-09 14:42,1.65,12649.0,Germany
14145,C538084,22859,EASTER TIN BUNNY BOUQUET,-6,2010-12-09 14:42,1.65,12649.0,Germany
14146,C538085,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2010-12-09 14:43,7.95,16350.0,United Kingdom
14147,C538085,21314,SMALL GLASS HEART TRINKET POT,-1,2010-12-09 14:43,2.1,16350.0,United Kingdom
14148,C538085,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2010-12-09 14:43,5.95,16350.0,United Kingdom
14191,C538088,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,-24,2010-12-09 14:45,0.85,14766.0,United Kingdom
14192,C538089,21906,PHARMACIE FIRST AID TIN,-1,2010-12-09 14:47,6.75,18230.0,United Kingdom
14193,C538091,35400,WOODEN BOX ADVENT CALENDAR ,-2,2010-12-09 14:48,8.95,16499.0,United Kingdom
14293,C538098,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,2010-12-09 14:57,8.5,14441.0,United Kingdom
14294,C538099,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,2010-12-09 14:58,4.25,15279.0,United Kingdom
14295,C538099,22457,NATURAL SLATE HEART CHALKBOARD ,-3,2010-12-09 14:58,2.95,15279.0,United Kingdom
14296,C538100,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,-12,2010-12-09 15:00,2.55,16579.0,United Kingdom
14298,C538102,84792,ENCHANTED BIRD COATHANGER 5 HOOK,-2,2010-12-09 15:01,4.65,14047.0,United Kingdom
14299,C538103,22941,CHRISTMAS LIGHTS 10 REINDEER,-2,2010-12-09 15:13,8.5,17442.0,United Kingdom
14326,C538105,79163,BLACK CHAMPAGNE GLASS,-1,2010-12-09 15:18,1.65,16781.0,United Kingdom
14327,C538105,21781,MA CAMPAGNE CUTLERY BOX,-1,2010-12-09 15:18,14.95,16781.0,United Kingdom
14367,C538109,22780,LIGHT GARLAND BUTTERFILES PINK,-4,2010-12-09 15:23,4.25,16042.0,United Kingdom
14368,C538109,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2010-12-09 15:23,7.95,16042.0,United Kingdom
14369,C538110,21232,STRAWBERRY CERAMIC TRINKET BOX,-144,2010-12-09 15:24,1.06,17307.0,United Kingdom
14370,C538111,21830,ASSORTED CREEPY CRAWLIES,-24,2010-12-09 15:24,0.42,17950.0,United Kingdom
14371,C538112,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,2010-12-09 15:28,3.75,14898.0,United Kingdom
14372,C538112,21777,RECIPE BOX WITH METAL HEART,-3,2010-12-09 15:28,7.95,14898.0,United Kingdom
14389,C538114,21275,ZINC TOP  2 DOOR WOODEN SHELF ,-1,2010-12-09 15:29,16.95,14217.0,United Kingdom
14390,C538115,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,2010-12-09 15:30,1.25,16817.0,United Kingdom
14391,C538115,22251,BIRDHOUSE DECORATION MAGIC GARDEN,-9,2010-12-09 15:30,1.25,16817.0,United Kingdom
14392,C538115,22233,JIGSAW RABBIT AND BIRDHOUSE,-12,2010-12-09 15:30,1.65,16817.0,United Kingdom
14393,C538115,22230,JIGSAW TREE WITH WATERING CAN,-12,2010-12-09 15:30,0.85,16817.0,United Kingdom
14415,C538118,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-1,2010-12-09 15:33,2.95,17700.0,United Kingdom
14416,C538118,22784,LANTERN CREAM GAZEBO ,-1,2010-12-09 15:33,4.95,17700.0,United Kingdom
14417,C538118,47594A,CAROUSEL DESIGN WASHBAG,-1,2010-12-09 15:33,1.95,17700.0,United Kingdom
14418,C538119,22633,HAND WARMER UNION JACK,-1,2010-12-09 15:34,2.1,13136.0,United Kingdom
14419,C538119,22865,HAND WARMER OWL DESIGN,-1,2010-12-09 15:34,2.1,13136.0,United Kingdom
14420,C538119,21777,RECIPE BOX WITH METAL HEART,-2,2010-12-09 15:34,7.95,13136.0,United Kingdom
14423,C538121,22461,SAVOY ART DECO CLOCK,-1,2010-12-09 15:36,12.75,15535.0,United Kingdom
14424,C538122,22444,GROW YOUR OWN PLANT IN A CAN ,-1,2010-12-09 15:38,1.25,14696.0,United Kingdom
14425,C538123,22331,WOODLAND PARTY BAG + STICKER SET,-1,2010-12-09 15:41,1.65,12605.0,Germany
14426,C538123,22333,RETROSPOT PARTY BAG + STICKER SET,-1,2010-12-09 15:41,1.65,12605.0,Germany
14427,C538123,22956,36 FOIL HEART CAKE CASES,-2,2010-12-09 15:41,2.1,12605.0,Germany
14428,C538124,M,Manual,-4,2010-12-09 15:43,0.5,15329.0,United Kingdom
14429,C538124,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2010-12-09 15:43,2.95,15329.0,United Kingdom
14430,C538124,22423,REGENCY CAKESTAND 3 TIER,-1,2010-12-09 15:43,12.75,15329.0,United Kingdom
14624,C538164,35004B,SET OF 3 BLACK FLYING DUCKS,-1,2010-12-09 17:32,1.95,14031.0,United Kingdom
15875,C538314,22586,FELTCRAFT HAIRBAND PINK AND BLUE,-47,2010-12-10 13:52,0.85,15514.0,United Kingdom
15898,C538341,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-1,2010-12-10 14:03,1.25,15514.0,United Kingdom
15899,C538341,22988,SOLDIERS EGG CUP ,-36,2010-12-10 14:03,1.25,15514.0,United Kingdom
15900,C538341,22988,SOLDIERS EGG CUP ,-12,2010-12-10 14:03,1.25,15514.0,United Kingdom
15901,C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,2010-12-10 14:03,1.25,15514.0,United Kingdom
15902,C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,2010-12-10 14:03,1.25,15514.0,United Kingdom
15903,C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,2010-12-10 14:03,1.25,15514.0,United Kingdom
15904,C538341,22973,CHILDREN'S CIRCUS PARADE MUG,-18,2010-12-10 14:03,1.65,15514.0,United Kingdom
15905,C538341,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-6,2010-12-10 14:03,4.95,15514.0,United Kingdom
15906,C538341,22752,SET 7 BABUSHKA NESTING BOXES,-96,2010-12-10 14:03,7.65,15514.0,United Kingdom
15907,C538341,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
15908,C538341,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
15909,C538341,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
15910,C538341,22729,ALARM CLOCK BAKELIKE ORANGE,-4,2010-12-10 14:03,3.75,15514.0,United Kingdom
15911,C538341,22729,ALARM CLOCK BAKELIKE ORANGE,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
15912,C538341,22728,ALARM CLOCK BAKELIKE PINK,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
15913,C538341,22728,ALARM CLOCK BAKELIKE PINK,-3,2010-12-10 14:03,3.75,15514.0,United Kingdom
15914,C538341,22727,ALARM CLOCK BAKELIKE RED ,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
15915,C538341,22727,ALARM CLOCK BAKELIKE RED ,-2,2010-12-10 14:03,3.75,15514.0,United Kingdom
15916,C538341,22727,ALARM CLOCK BAKELIKE RED ,-2,2010-12-10 14:03,3.75,15514.0,United Kingdom
15917,C538341,22727,ALARM CLOCK BAKELIKE RED ,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
15918,C538341,22726,ALARM CLOCK BAKELIKE GREEN,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
15919,C538341,22726,ALARM CLOCK BAKELIKE GREEN,-2,2010-12-10 14:03,3.75,15514.0,United Kingdom
15920,C538341,22726,ALARM CLOCK BAKELIKE GREEN,-3,2010-12-10 14:03,3.75,15514.0,United Kingdom
15921,C538341,22726,ALARM CLOCK BAKELIKE GREEN,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
15922,C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
15923,C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
15924,C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-3,2010-12-10 14:03,3.75,15514.0,United Kingdom
15925,C538341,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-12-10 14:03,3.75,15514.0,United Kingdom
15926,C538341,22621,TRADITIONAL KNITTING NANCY,-48,2010-12-10 14:03,1.25,15514.0,United Kingdom
15927,C538341,22586,FELTCRAFT HAIRBAND PINK AND BLUE,-1,2010-12-10 14:03,0.85,15514.0,United Kingdom
15928,C538341,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,-6,2010-12-10 14:03,1.65,15514.0,United Kingdom
15929,C538341,22131,FOOD CONTAINER SET 3 LOVE HEART ,-1,2010-12-10 14:03,1.95,15514.0,United Kingdom
15930,C538341,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-1,2010-12-10 14:03,2.95,15514.0,United Kingdom
15931,C538341,21889,WOODEN BOX OF DOMINOES,-24,2010-12-10 14:03,1.25,15514.0,United Kingdom
15932,C538341,21731,RED TOADSTOOL LED NIGHT LIGHT,-1,2010-12-10 14:03,1.65,15514.0,United Kingdom
15933,C538341,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,-1,2010-12-10 14:03,2.1,15514.0,United Kingdom
15934,C538341,21644,ASSORTED TUTTI FRUTTI HEART BOX,-1,2010-12-10 14:03,1.25,15514.0,United Kingdom
15935,C538341,21056,DOCTOR'S BAG SOFT TOY,-1,2010-12-10 14:03,8.95,15514.0,United Kingdom
15936,C538341,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,-1,2010-12-10 14:03,0.42,15514.0,United Kingdom
15954,C538344,22867,HAND WARMER BIRD DESIGN,-12,2010-12-10 14:32,2.1,13448.0,United Kingdom
16030,C538350,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-12-10 15:01,2.55,13798.0,United Kingdom
16031,C538350,21231,SWEETHEART CERAMIC TRINKET BOX,-11,2010-12-10 15:01,1.06,13798.0,United Kingdom
16032,C538350,21936,RED RETROSPOT PICNIC BAG,-3,2010-12-10 15:01,2.55,13798.0,United Kingdom
16033,C538350,20711,JUMBO BAG TOYS ,-2,2010-12-10 15:01,1.65,13798.0,United Kingdom
16034,C538350,85099F,JUMBO BAG STRAWBERRY,-2,2010-12-10 15:01,1.65,13798.0,United Kingdom
16035,C538350,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,2010-12-10 15:01,1.65,13798.0,United Kingdom
16036,C538350,20718,RED RETROSPOT SHOPPER BAG,-3,2010-12-10 15:01,1.06,13798.0,United Kingdom
16037,C538350,85099B,JUMBO BAG RED RETROSPOT,-12,2010-12-10 15:01,1.65,13798.0,United Kingdom
16038,C538350,37450,CERAMIC CAKE BOWL + HANGING CAKES,-20,2010-12-10 15:01,2.55,13798.0,United Kingdom
16039,C538350,20725,LUNCH BAG RED RETROSPOT,-3,2010-12-10 15:01,1.45,13798.0,United Kingdom
16040,C538350,20727,LUNCH BAG  BLACK SKULL.,-3,2010-12-10 15:01,1.45,13798.0,United Kingdom
16041,C538350,21928,JUMBO BAG SCANDINAVIAN PAISLEY,-2,2010-12-10 15:01,1.65,13798.0,United Kingdom
16042,C538350,21181,PLEASE ONE PERSON METAL SIGN,-2,2010-12-10 15:01,1.85,13798.0,United Kingdom
16043,C538350,85150,LADIES & GENTLEMEN METAL SIGN,-1,2010-12-10 15:01,2.1,13798.0,United Kingdom
16044,C538350,82583,HOT BATHS METAL SIGN,-3,2010-12-10 15:01,1.69,13798.0,United Kingdom
16045,C538350,21166,COOK WITH WINE METAL SIGN ,-2,2010-12-10 15:01,1.69,13798.0,United Kingdom
16046,C538350,21175,GIN + TONIC DIET METAL SIGN,-1,2010-12-10 15:01,1.85,13798.0,United Kingdom
16047,C538350,21169,YOU'RE CONFUSING ME METAL SIGN ,-2,2010-12-10 15:01,1.45,13798.0,United Kingdom
16048,C538350,82581,TOILET METAL SIGN,-1,2010-12-10 15:01,0.42,13798.0,United Kingdom
16049,C538350,22067,CHOC TRUFFLE GOLD TRINKET POT ,-1,2010-12-10 15:01,1.45,13798.0,United Kingdom
16050,C538350,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-4,2010-12-10 15:01,1.25,13798.0,United Kingdom
16051,C538350,82551,LAUNDRY 15C METAL SIGN,-1,2010-12-10 15:01,1.25,13798.0,United Kingdom
16052,C538350,35924,HANGING FAIRY CAKE DECORATION,-15,2010-12-10 15:01,1.69,13798.0,United Kingdom
16053,C538350,22064,PINK DOUGHNUT TRINKET POT ,-4,2010-12-10 15:01,1.45,13798.0,United Kingdom
16054,C538350,22065,CHRISTMAS PUDDING TRINKET POT ,-4,2010-12-10 15:01,1.25,13798.0,United Kingdom
16055,C538350,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,2010-12-10 15:01,1.06,13798.0,United Kingdom
16187,C538357,35924,HANGING FAIRY CAKE DECORATION,-144,2010-12-10 16:01,1.69,13798.0,United Kingdom
16214,C538362,21212,PACK OF 72 RETROSPOT CAKE CASES,-30,2010-12-10 17:05,0.55,15179.0,United Kingdom
16522,C538372,82582,AREA PATROLLED METAL SIGN,-3,2010-12-12 11:12,2.1,16923.0,United Kingdom
16523,C538372,84949,SILVER HANGING T-LIGHT HOLDER,-1,2010-12-12 11:12,1.65,16923.0,United Kingdom
16524,C538372,84946,ANTIQUE SILVER TEA GLASS ETCHED,-2,2010-12-12 11:12,1.25,16923.0,United Kingdom
16525,C538373,20985,HEART CALCULATOR,-12,2010-12-12 11:13,1.25,16779.0,United Kingdom
16577,C538375,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,2010-12-12 11:19,9.95,17126.0,United Kingdom
16578,C538376,20728,LUNCH BAG CARS BLUE,-1,2010-12-12 11:21,1.65,16393.0,United Kingdom
16579,C538376,22892,SET OF SALT AND PEPPER TOADSTOOLS,-12,2010-12-12 11:21,1.25,16393.0,United Kingdom
16580,C538377,22055,MINI CAKE STAND  HANGING STRAWBERY,-1,2010-12-12 11:23,1.65,15224.0,United Kingdom
16581,C538377,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2010-12-12 11:23,9.95,15224.0,United Kingdom
17026,C538463,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2010-12-12 12:31,9.95,17085.0,United Kingdom
17027,C538463,22055,MINI CAKE STAND  HANGING STRAWBERY,-1,2010-12-12 12:31,1.65,17085.0,United Kingdom
17120,C538500,82484,WOOD BLACK BOARD ANT WHITE FINISH,-2,2010-12-12 12:51,6.45,13715.0,United Kingdom
17807,C538530,22630,DOLLY GIRL LUNCH BOX,-33,2010-12-13 10:26,1.95,14796.0,United Kingdom
17858,C538531,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-2,2010-12-13 10:31,3.75,13715.0,United Kingdom
17867,C538536,22834,HAND WARMER BABUSHKA DESIGN,-48,2010-12-13 10:40,0.85,15881.0,United Kingdom
17997,C538595,82482,WOODEN PICTURE FRAME WHITE FINISH,-2,2010-12-13 12:03,2.55,15555.0,United Kingdom
18144,C538628,21452,TOADSTOOL MONEY BOX,-1,2010-12-13 13:09,2.95,17231.0,United Kingdom
18145,C538628,22461,SAVOY ART DECO CLOCK,-1,2010-12-13 13:09,12.75,17231.0,United Kingdom
18303,C538632,22423,REGENCY CAKESTAND 3 TIER,-1,2010-12-13 13:28,12.75,14085.0,United Kingdom
18557,C538642,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,2010-12-13 14:37,8.5,12476.0,Germany
18558,C538642,21658,GLASS  BEURRE DISH,-1,2010-12-13 14:37,3.95,12476.0,Germany
18559,C538643,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-1,2010-12-13 14:38,8.5,12476.0,Germany
18560,C538643,21658,GLASS  BEURRE DISH,-1,2010-12-13 14:38,3.95,12476.0,Germany
18598,C538647,22781,GUMBALL MAGAZINE RACK,-1,2010-12-13 14:56,7.65,15808.0,United Kingdom
18599,C538647,22467,GUMBALL COAT RACK,-1,2010-12-13 14:56,2.55,15808.0,United Kingdom
18600,C538650,22778,GLASS CLOCHE SMALL,-1,2010-12-13 15:05,3.95,15311.0,United Kingdom
18601,C538650,21258,VICTORIAN SEWING BOX LARGE,-1,2010-12-13 15:05,10.95,15311.0,United Kingdom
18602,C538650,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-1,2010-12-13 15:05,1.25,15311.0,United Kingdom
18947,C538670,22114,HOT WATER BOTTLE TEA AND SYMPATHY,-4,2010-12-13 16:19,3.95,13448.0,United Kingdom
18984,C538684,21258,VICTORIAN SEWING BOX LARGE,-1,2010-12-14 9:26,12.75,16161.0,United Kingdom
18985,C538684,22946,WOODEN ADVENT CALENDAR CREAM,-1,2010-12-14 9:26,16.95,16161.0,United Kingdom
18986,C538684,22470,HEART OF WICKER LARGE,-1,2010-12-14 9:26,2.95,16161.0,United Kingdom
19016,C538690,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,2010-12-14 9:54,7.95,13802.0,United Kingdom
19017,C538690,22423,REGENCY CAKESTAND 3 TIER,-10,2010-12-14 9:54,10.95,13802.0,United Kingdom
19018,C538691,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-2,2010-12-14 9:56,1.45,14176.0,United Kingdom
19019,C538692,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,2010-12-14 9:58,3.75,13599.0,United Kingdom
19020,C538692,35001W,HAND OPEN SHAPE DECO.WHITE,-1,2010-12-14 9:58,3.49,13599.0,United Kingdom
19021,C538693,79164,BLACK WINE GLASS,-3,2010-12-14 9:59,1.65,16558.0,United Kingdom
19022,C538693,22960,JAM MAKING SET WITH JARS,-2,2010-12-14 9:59,4.25,16558.0,United Kingdom
19023,C538693,22942,CHRISTMAS LIGHTS 10 SANTAS ,-1,2010-12-14 9:59,8.5,16558.0,United Kingdom
19024,C538694,21531,RED RETROSPOT SUGAR JAM BOWL,-2,2010-12-14 10:00,2.55,16143.0,United Kingdom
19025,C538695,22900, SET 2 TEA TOWELS I LOVE LONDON ,-1,2010-12-14 10:01,2.95,14032.0,United Kingdom
19026,C538696,22768,FAMILY PHOTO FRAME CORNICE,-1,2010-12-14 10:02,8.5,13050.0,United Kingdom
19030,C538698,22952,60 CAKE CASES VINTAGE CHRISTMAS,-24,2010-12-14 10:21,0.55,13329.0,United Kingdom
19031,C538699,35400,WOODEN BOX ADVENT CALENDAR ,-4,2010-12-14 10:23,7.95,16422.0,United Kingdom
19032,C538700,85066,CREAM SWEETHEART MINI CHEST,-2,2010-12-14 10:25,12.75,16499.0,United Kingdom
19033,C538701,22644,CERAMIC CHERRY CAKE MONEY BANK,-1,2010-12-14 10:25,1.45,16863.0,United Kingdom
19034,C538702,84826,ASSTD DESIGN 3D PAPER STICKERS,-60,2010-12-14 10:28,0.85,13008.0,United Kingdom
19035,C538703,84949,SILVER HANGING T-LIGHT HOLDER,-3,2010-12-14 10:29,1.65,17519.0,United Kingdom
19036,C538704,22618,COOKING SET RETROSPOT,-2,2010-12-14 10:31,9.95,14206.0,United Kingdom
19037,C538705,21658,GLASS  BEURRE DISH,-1,2010-12-14 10:33,3.95,15093.0,United Kingdom
19038,C538705,22423,REGENCY CAKESTAND 3 TIER,-16,2010-12-14 10:33,10.95,15093.0,United Kingdom
19171,C538711,22460,EMBOSSED GLASS TEALIGHT HOLDER,-1,2010-12-14 10:50,1.25,15468.0,United Kingdom
19172,C538712,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,2010-12-14 10:51,8.5,17677.0,United Kingdom
19173,C538713,22838,3 TIER CAKE TIN RED AND CREAM,-2,2010-12-14 10:53,14.95,16570.0,United Kingdom
19174,C538713,22179,SET 10 LIGHTS NIGHT OWL,-1,2010-12-14 10:53,6.75,16570.0,United Kingdom
19220,C538717,22457,NATURAL SLATE HEART CHALKBOARD ,-12,2010-12-14 11:09,2.95,18141.0,United Kingdom
19222,C538718,22178,VICTORIAN GLASS HANGING T-LIGHT,-48,2010-12-14 11:10,1.25,15602.0,United Kingdom
19224,C538720,71053,WHITE METAL LANTERN,-4,2010-12-14 11:11,3.75,17526.0,United Kingdom
19245,C538723,22333,RETROSPOT PARTY BAG + STICKER SET,-7,2010-12-14 11:12,1.65,12434.0,Australia
19246,C538723,22094,RED RETROSPOT TISSUE BOX,-5,2010-12-14 11:12,1.25,12434.0,Australia
19247,C538723,21217,RED RETROSPOT ROUND CAKE TINS,-1,2010-12-14 11:12,9.95,12434.0,Australia
19248,C538725,22680,FRENCH BLUE METAL DOOR SIGN 5,-20,2010-12-14 11:16,1.25,16955.0,United Kingdom
19249,C538726,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,-1,2010-12-14 11:18,2.95,13078.0,United Kingdom
19250,C538734,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,-2,2010-12-14 11:24,16.95,16810.0,United Kingdom
19313,C538742,22386,JUMBO BAG PINK POLKADOT,-2,2010-12-14 11:26,1.95,13599.0,United Kingdom
19314,C538745,22142,CHRISTMAS CRAFT WHITE FAIRY ,-1,2010-12-14 11:27,1.45,16722.0,United Kingdom
19315,C538749,22776,SWEETHEART CAKESTAND 3 TIER,-1,2010-12-14 11:28,9.95,15713.0,United Kingdom
19322,C538755,22423,REGENCY CAKESTAND 3 TIER,-1,2010-12-14 11:30,12.75,16782.0,United Kingdom
19323,C538763,22107,PIZZA PLATE IN BOX,-8,2010-12-14 11:33,3.75,17722.0,United Kingdom
19324,C538768,22686,FRENCH BLUE METAL DOOR SIGN No,-12,2010-12-14 11:34,1.25,14829.0,United Kingdom
19325,C538768,84378,SET OF 3 HEART COOKIE CUTTERS,-24,2010-12-14 11:34,1.25,14829.0,United Kingdom
19326,C538771,21463,MIRRORED DISCO BALL ,-1,2010-12-14 11:35,4.95,13078.0,United Kingdom
19365,C538794,21876,POTTERING MUG,-1,2010-12-14 11:41,1.25,14907.0,United Kingdom
19394,C538798,22114,HOT WATER BOTTLE TEA AND SYMPATHY,-4,2010-12-14 11:45,3.95,17041.0,United Kingdom
19481,C538802,22960,JAM MAKING SET WITH JARS,-4,2010-12-14 11:54,4.25,17017.0,United Kingdom
19482,C538802,22198,LARGE POPCORN HOLDER ,-4,2010-12-14 11:54,1.45,17017.0,United Kingdom
19483,C538803,22508,DOORSTOP RETROSPOT HEART,-2,2010-12-14 11:55,3.75,16262.0,United Kingdom
19484,C538803,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,-1,2010-12-14 11:55,4.25,16262.0,United Kingdom
19485,C538803,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,-2,2010-12-14 11:55,9.95,16262.0,United Kingdom
19486,C538804,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-2,2010-12-14 11:56,0.85,13769.0,United Kingdom
19487,C538805,22623,BOX OF VINTAGE JIGSAW BLOCKS ,-6,2010-12-14 11:57,4.95,14708.0,United Kingdom
19488,C538806,M,Manual,-1,2010-12-14 11:59,4.25,15181.0,United Kingdom
19634,C538813,21845,DAIRY MAID STRIPE MUG,-2,2010-12-14 12:27,2.95,14606.0,United Kingdom
19901,C538833,21558,SKULL LUNCH BOX WITH CUTLERY ,-1,2010-12-14 13:05,2.55,14680.0,United Kingdom
19902,C538833,22383,LUNCH BAG SUKI  DESIGN ,-1,2010-12-14 13:05,1.45,14680.0,United Kingdom
19903,C538833,22356,CHARLOTTE BAG PINK POLKADOT,-2,2010-12-14 13:05,0.85,14680.0,United Kingdom
19904,C538833,20728,LUNCH BAG CARS BLUE,-1,2010-12-14 13:05,1.65,14680.0,United Kingdom
19905,C538833,21258,VICTORIAN SEWING BOX LARGE,-3,2010-12-14 13:05,10.95,14680.0,United Kingdom
19906,C538834,22618,COOKING SET RETROSPOT,-1,2010-12-14 13:06,9.95,14415.0,United Kingdom
19907,C538834,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-12-14 13:06,2.95,14415.0,United Kingdom
20035,C538847,85232B,SET OF 3 BABUSHKA STACKING TINS,-240,2010-12-14 13:27,4.95,17404.0,Sweden
20510,C538874,21877,HOME SWEET HOME MUG,-2,2010-12-14 15:16,1.25,12867.0,United Kingdom
20511,C538874,22244,3 HOOK HANGER MAGIC GARDEN,-1,2010-12-14 15:16,1.95,12867.0,United Kingdom
20512,C538874,22230,JIGSAW TREE WITH WATERING CAN,-1,2010-12-14 15:16,0.85,12867.0,United Kingdom
20513,C538874,82494L,WOODEN FRAME ANTIQUE WHITE ,-1,2010-12-14 15:16,2.95,12867.0,United Kingdom
20523,C538876,22272,FELTCRAFT DOLL MARIA,-1,2010-12-14 15:20,2.95,16499.0,United Kingdom
